as_of_date,icr_raw,delta_4q,zscore_10y,pctl_10y,pctl_flipped
1979-08-31,6.593860567100213,0.5223061482312161,1.2722558033388727,87.5,12.5
1979-09-30,6.593860567100213,0.5223061482312161,1.2722558033388727,87.5,12.5
1979-10-31,6.4005702066999275,-0.45132174521700996,1.0810581196820763,82.5,17.5
1979-11-30,6.4005702066999275,-0.45132174521700996,1.0810581196820763,82.5,17.5
1979-12-31,6.4005702066999275,-0.45132174521700996,1.0810581196820763,82.5,17.5
1980-01-31,6.069865376430795,-0.6869629364153482,0.6648221521459712,65.0,35.0
1980-02-29,6.069865376430795,-0.6869629364153482,0.6648221521459712,65.0,35.0
1980-03-31,6.069865376430795,-0.6869629364153482,0.6648221521459712,65.0,35.0
1980-04-30,5.622551891529962,-1.266491286000953,0.08551057508971971,52.5,47.5
1980-05-31,5.622551891529962,-1.266491286000953,0.08551057508971971,52.5,47.5
1980-06-30,5.622551891529962,-1.266491286000953,0.08551057508971971,52.5,47.5
1980-07-31,5.376637181580047,-1.2172233855201666,-0.25328120502000706,45.0,55.0
1980-08-31,5.376637181580047,-1.2172233855201666,-0.25328120502000706,45.0,55.0
1980-09-30,5.376637181580047,-1.2172233855201666,-0.25328120502000706,45.0,55.0
1980-10-31,4.33469387755102,-2.0658763291489075,-1.5914834678221188,7.5,92.5
1980-11-30,4.33469387755102,-2.0658763291489075,-1.5914834678221188,7.5,92.5
1980-12-31,4.33469387755102,-2.0658763291489075,-1.5914834678221188,7.5,92.5
1981-01-31,4.445129880956351,-1.624735495474444,-1.4388785362332355,10.0,90.0
1981-02-28,4.445129880956351,-1.624735495474444,-1.4388785362332355,10.0,90.0
1981-03-31,4.445129880956351,-1.624735495474444,-1.4388785362332355,10.0,90.0
1981-04-30,4.508139736068076,-1.1144121554618867,-1.387227041385894,12.5,87.5
1981-05-31,4.508139736068076,-1.1144121554618867,-1.387227041385894,12.5,87.5
1981-06-30,4.508139736068076,-1.1144121554618867,-1.387227041385894,12.5,87.5
1981-07-31,4.373634031700844,-1.003003149879203,-1.5276075022896372,7.5,92.5
1981-08-31,4.373634031700844,-1.003003149879203,-1.5276075022896372,7.5,92.5
1981-09-30,4.373634031700844,-1.003003149879203,-1.5276075022896372,7.5,92.5
1981-10-31,3.986510626925295,-0.3481832506257252,-1.9218089724912077,0.0,100.0
1981-11-30,3.986510626925295,-0.3481832506257252,-1.9218089724912077,0.0,100.0
1981-12-31,3.986510626925295,-0.3481832506257252,-1.9218089724912077,0.0,100.0
1982-01-31,3.969762650183297,-0.4753672307730539,-1.8385699250258507,0.0,100.0
1982-02-28,3.969762650183297,-0.4753672307730539,-1.8385699250258507,0.0,100.0
1982-03-31,3.969762650183297,-0.4753672307730539,-1.8385699250258507,0.0,100.0
1982-04-30,3.6125776694693594,-0.8955620665987163,-2.098745237512493,0.0,100.0
1982-05-31,3.6125776694693594,-0.8955620665987163,-2.098745237512493,0.0,100.0
1982-06-30,3.6125776694693594,-0.8955620665987163,-2.098745237512493,0.0,100.0
1982-07-31,3.193200946549242,-1.1804330851516016,-2.3296767754767145,0.0,100.0
1982-08-31,3.193200946549242,-1.1804330851516016,-2.3296767754767145,0.0,100.0
1982-09-30,3.193200946549242,-1.1804330851516016,-2.3296767754767145,0.0,100.0
1982-10-31,3.1309813173196073,-0.8555293096056875,-2.18970702766411,0.0,100.0
1982-11-30,3.1309813173196073,-0.8555293096056875,-2.18970702766411,0.0,100.0
1982-12-31,3.1309813173196073,-0.8555293096056875,-2.18970702766411,0.0,100.0
1983-01-31,3.0731765124133434,-0.8965861377699538,-2.0651462456300087,0.0,100.0
1983-02-28,3.0731765124133434,-0.8965861377699538,-2.0651462456300087,0.0,100.0
1983-03-31,3.0731765124133434,-0.8965861377699538,-2.0651462456300087,0.0,100.0
1983-04-30,2.8782000527843756,-0.7343776166849838,-2.0583178714370973,0.0,100.0
1983-05-31,2.8782000527843756,-0.7343776166849838,-2.0583178714370973,0.0,100.0
1983-06-30,2.8782000527843756,-0.7343776166849838,-2.0583178714370973,0.0,100.0
1983-07-31,2.93198964633144,-0.26121130021780203,-1.8643172367299103,2.5,97.5
1983-08-31,2.93198964633144,-0.26121130021780203,-1.8643172367299103,2.5,97.5
1983-09-30,2.93198964633144,-0.26121130021780203,-1.8643172367299103,2.5,97.5
1983-10-31,3.315592259336867,0.18461094201725992,-1.4563623088763504,12.5,87.5
1983-11-30,3.315592259336867,0.18461094201725992,-1.4563623088763504,12.5,87.5
1983-12-31,3.315592259336867,0.18461094201725992,-1.4563623088763504,12.5,87.5
1984-01-31,3.547560147458285,0.4743836350449415,-1.2071413846195622,15.0,85.0
1984-02-29,3.547560147458285,0.4743836350449415,-1.2071413846195622,15.0,85.0
1984-03-31,3.547560147458285,0.4743836350449415,-1.2071413846195622,15.0,85.0
1984-04-30,3.5153605968822723,0.6371605440978967,-1.1743076648331716,15.0,85.0
1984-05-31,3.5153605968822723,0.6371605440978967,-1.1743076648331716,15.0,85.0
1984-06-30,3.5153605968822723,0.6371605440978967,-1.1743076648331716,15.0,85.0
1984-07-31,3.643001871187041,0.711012224855601,-1.0297742229215354,22.5,77.5
1984-08-31,3.643001871187041,0.711012224855601,-1.0297742229215354,22.5,77.5
1984-09-30,3.643001871187041,0.711012224855601,-1.0297742229215354,22.5,77.5
1984-10-31,3.531209293386577,0.21561703404970967,-1.0684686585299976,17.5,82.5
1984-11-30,3.531209293386577,0.21561703404970967,-1.0684686585299976,17.5,82.5
1984-12-31,3.531209293386577,0.21561703404970967,-1.0684686585299976,17.5,82.5
1985-01-31,3.2620553401001433,-0.28550480735814165,-1.2112119512573343,12.5,87.5
1985-02-28,3.2620553401001433,-0.28550480735814165,-1.2112119512573343,12.5,87.5
1985-03-31,3.2620553401001433,-0.28550480735814165,-1.2112119512573343,12.5,87.5
1985-04-30,3.239470542434467,-0.27589005444780534,-1.1789378117962401,12.5,87.5
1985-05-31,3.239470542434467,-0.27589005444780534,-1.1789378117962401,12.5,87.5
1985-06-30,3.239470542434467,-0.27589005444780534,-1.1789378117962401,12.5,87.5
1985-07-31,3.1637962623671676,-0.4792056088198735,-1.201138945134638,10.0,90.0
1985-08-31,3.1637962623671676,-0.4792056088198735,-1.201138945134638,10.0,90.0
1985-09-30,3.1637962623671676,-0.4792056088198735,-1.201138945134638,10.0,90.0
1985-10-31,3.0793841210894715,-0.4518251722971054,-1.2183879621497613,7.5,92.5
1985-11-30,3.0793841210894715,-0.4518251722971054,-1.2183879621497613,7.5,92.5
1985-12-31,3.0793841210894715,-0.4518251722971054,-1.2183879621497613,7.5,92.5
1986-01-31,3.169072440523924,-0.09298289957621941,-1.1027620203745494,15.0,85.0
1986-02-28,3.169072440523924,-0.09298289957621941,-1.1027620203745494,15.0,85.0
1986-03-31,3.169072440523924,-0.09298289957621941,-1.1027620203745494,15.0,85.0
1986-04-30,3.0375023815014988,-0.2019681609329682,-1.1368153808624712,5.0,95.0
1986-05-31,3.0375023815014988,-0.2019681609329682,-1.1368153808624712,5.0,95.0
1986-06-30,3.0375023815014988,-0.2019681609329682,-1.1368153808624712,5.0,95.0
1986-07-31,2.6096789483357354,-0.5541173140314322,-1.3545868694454581,0.0,100.0
1986-08-31,2.6096789483357354,-0.5541173140314322,-1.3545868694454581,0.0,100.0
1986-09-30,2.6096789483357354,-0.5541173140314322,-1.3545868694454581,0.0,100.0
1986-10-31,2.5422060815896437,-0.5371780394998278,-1.3277326312634097,0.0,100.0
1986-11-30,2.5422060815896437,-0.5371780394998278,-1.3277326312634097,0.0,100.0
1986-12-31,2.5422060815896437,-0.5371780394998278,-1.3277326312634097,0.0,100.0
1987-01-31,2.532442185888938,-0.6366302546349858,-1.2675013414781615,0.0,100.0
1987-02-28,2.532442185888938,-0.6366302546349858,-1.2675013414781615,0.0,100.0
1987-03-31,2.532442185888938,-0.6366302546349858,-1.2675013414781615,0.0,100.0
1987-04-30,2.672914213243953,-0.3645881682575456,-1.1156735690968222,7.5,92.5
1987-05-31,2.672914213243953,-0.3645881682575456,-1.1156735690968222,7.5,92.5
1987-06-30,2.672914213243953,-0.3645881682575456,-1.1156735690968222,7.5,92.5
1987-07-31,2.7545888185861696,0.14490987025043411,-1.0105534513279324,10.0,90.0
1987-08-31,2.7545888185861696,0.14490987025043411,-1.0105534513279324,10.0,90.0
1987-09-30,2.7545888185861696,0.14490987025043411,-1.0105534513279324,10.0,90.0
1987-10-31,2.946421045237426,0.40421496364778253,-0.8383161650701823,17.5,82.5
1987-11-30,2.946421045237426,0.40421496364778253,-0.8383161650701823,17.5,82.5
1987-12-31,2.946421045237426,0.40421496364778253,-0.8383161650701823,17.5,82.5
1988-01-31,3.0305273686280207,0.49808518273908264,-0.7406652304744851,20.0,80.0
1988-02-29,3.0305273686280207,0.49808518273908264,-0.7406652304744851,20.0,80.0
1988-03-31,3.0305273686280207,0.49808518273908264,-0.7406652304744851,20.0,80.0
1988-04-30,2.9393543694937105,0.26644015624975737,-0.7657181936314019,17.5,82.5
1988-05-31,2.9393543694937105,0.26644015624975737,-0.7657181936314019,17.5,82.5
1988-06-30,2.9393543694937105,0.26644015624975737,-0.7657181936314019,17.5,82.5
1988-07-31,2.977703790197873,0.22311497161170335,-0.6984817297128771,22.5,77.5
1988-08-31,2.977703790197873,0.22311497161170335,-0.6984817297128771,22.5,77.5
1988-09-30,2.977703790197873,0.22311497161170335,-0.6984817297128771,22.5,77.5
1988-10-31,2.970919863365678,0.02449881812825172,-0.6713151564127174,22.5,77.5
1988-11-30,2.970919863365678,0.02449881812825172,-0.6713151564127174,22.5,77.5
1988-12-31,2.970919863365678,0.02449881812825172,-0.6713151564127174,22.5,77.5
1989-01-31,2.916900349801972,-0.11362701882604886,-0.6851242547907995,15.0,85.0
1989-02-28,2.916900349801972,-0.11362701882604886,-0.6851242547907995,15.0,85.0
1989-03-31,2.916900349801972,-0.11362701882604886,-0.6851242547907995,15.0,85.0
1989-04-30,2.9413612637741995,0.0020068942804889467,-0.6419180624677447,22.5,77.5
1989-05-31,2.9413612637741995,0.0020068942804889467,-0.6419180624677447,22.5,77.5
1989-06-30,2.9413612637741995,0.0020068942804889467,-0.6419180624677447,22.5,77.5
1989-07-31,2.784955163303091,-0.19274862689478178,-0.77959651630179,12.5,87.5
1989-08-31,2.784955163303091,-0.19274862689478178,-0.77959651630179,12.5,87.5
1989-09-30,2.784955163303091,-0.19274862689478178,-0.77959651630179,12.5,87.5
1989-10-31,2.582672020603777,-0.38824784276190094,-1.0098558854725428,5.0,95.0
1989-11-30,2.582672020603777,-0.38824784276190094,-1.0098558854725428,5.0,95.0
1989-12-31,2.582672020603777,-0.38824784276190094,-1.0098558854725428,5.0,95.0
1990-01-31,2.4131826069832987,-0.5037177428186732,-1.2552491129522592,0.0,100.0
1990-02-28,2.4131826069832987,-0.5037177428186732,-1.2552491129522592,0.0,100.0
