date,V1,V2,V4,V5,V7,V8,V1_fuel,V2_fuel,V4_fuel,V5_fuel,V7_fuel,V8_fuel,FuelScore
1994-04-30,37.1941271617,,3.0301290003556836,10.401077,20.9,1.265337700437258,0.0,,0.8333333333333286,10.0,85.40075376616333,39.30873010490056,30.114631617676036
1994-05-31,37.1941271617,,3.0301290003556836,10.401077,20.7,1.265337700437258,0.0,,1.6666666666666714,10.0,83.39834046704352,39.56542005214521,29.96539437264559
1994-06-30,37.7151032889,,3.0301290003556836,10.401077,20.5,1.2576522062745945,2.5,,2.5,10.0,81.42679909532757,39.3767364072767,29.95763509707983
1994-07-31,37.7151032889,,3.1448531781635727,10.466155,20.25,1.2576522062745945,2.5,,0.8333333333333286,25.0,79.08861571467912,39.67959915737439,34.358125647147915
1994-08-31,37.7151032889,,3.1448531781635727,10.466155,20.0,1.2576522062745945,2.5,,1.6666666666666714,25.0,76.76577132234806,39.98418569424563,34.18144420117069
1994-09-30,37.7684018524,,3.1448531781635727,10.466155,19.75,1.1500880062658303,5.0,,2.5,25.0,74.44400094021589,33.25743097889388,31.659099612553646
1994-10-31,37.7684018524,,3.3330793078961496,10.60019,19.5,1.1500880062658303,5.0,,0.8333333333333286,40.0,72.10856758295873,33.55079091288048,36.05639810426941
1994-11-30,37.7684018524,,3.3330793078961496,10.60019,19.25,1.1500880062658303,5.0,,1.6666666666666714,40.0,69.74375480547805,33.84221048074401,35.86879320028504
1994-12-31,37.8628217756,,3.3330793078961496,10.60019,19.0,1.1879870701874935,7.5,,2.5,40.0,67.33225469299629,36.605682760892265,36.911522567261855
1995-01-31,37.8628217756,,3.478671814408564,10.713335,19.5,1.1879870701874935,7.5,,0.8333333333333286,50.0,71.51668684187162,36.88689170524122,40.66506103775504
1995-02-28,37.8628217756,,3.478671814408564,10.713335,19.9,1.1879870701874935,7.5,,1.6666666666666714,50.0,74.89142628493471,37.1675987828894,41.2884339402767
1995-03-31,38.2630623407,,3.478671814408564,10.713335,20.3,1.027168723013844,12.5,,2.5,50.0,78.31727429027495,26.896355514579607,38.550978978215554
1995-04-30,38.2630623407,,3.636497418459057,10.903623,20.7,1.027168723013844,12.5,,0.8333333333333286,60.0,81.76620669592185,27.253131025961853,42.228565080941856
1995-05-31,38.2630623407,,3.636497418459057,10.903623,21.1,1.027168723013844,12.5,,1.6666666666666714,60.0,85.20600108933868,27.604837532722815,42.887942571189264
1995-06-30,39.252050027,,3.636497418459057,10.903623,21.5,0.935758011361084,17.5,,2.5,60.0,88.60119330627562,22.069958889129342,41.9317439506929
1995-07-31,39.252050027,,3.534254802879726,11.096832,21.916666666666668,0.935758011361084,17.5,,3.3333333333333286,65.0,92.08116153473277,22.52792551572856,44.20188619069505
1995-08-31,39.252050027,,3.534254802879726,11.096832,22.333333333333332,0.935758011361084,17.5,,4.166666666666657,65.0,95.44852243150177,22.976585694773537,44.88752965886953
1995-09-30,39.699484696,,3.534254802879726,11.096832,22.75,0.972198848297791,22.5,,5.0,65.0,98.66627643195449,25.71696790090514,47.02590815197877
1995-10-31,39.699484696,,3.492094551055369,11.203198,23.166666666666668,0.972198848297791,22.5,,5.833333333333329,75.0,100.0,26.050950887184587,50.509541817801924
1995-11-30,39.699484696,,3.492094551055369,11.203198,23.583333333333332,0.972198848297791,22.5,,6.666666666666671,75.0,100.0,26.375836646447894,50.67035708237752
1995-12-31,39.7468967465,,3.492094551055369,11.203198,24.0,0.9266593454844207,25.0,,7.5,75.0,100.0,23.447087035214366,49.90955181227581
1996-01-31,39.7468967465,,3.613482302718509,11.242819,24.0,0.9266593454844207,25.0,,3.3333333333333286,80.0,100.0,23.57833679729956,51.33236630591527
1996-02-29,39.7468967465,,3.613482302718509,11.242819,24.4,0.9266593454844207,25.0,,4.166666666666657,80.0,100.0,23.67316455042065,51.40644970217525
1996-03-31,40.134984981,,3.613482302718509,11.242819,24.8,1.003449406601168,27.500000000000004,,5.0,80.0,100.0,29.532497508940786,53.958751560870674
1996-04-30,40.134984981,,3.657436916352076,11.263491,25.2,1.003449406601168,27.500000000000004,,0.8333333333333286,85.0,100.0,29.777480483454376,55.424443475595645
