as_of_date,V8_Ratio,margin_debt,market_cap,zscore_level,pctl_5y,pctl_10y,delta_4q,delta_8q,delta_4q_zscore,delta_8q_zscore,yoy_pct
1963-10-31,1.012069960430864,5893.0,582272.0,0.6629595932401827,90.0,75.0,-0.031128891929236957,0.09491539066330201,-0.3921824022406088,0.5222672288649962,-2.9839844875990673
1963-11-30,1.012069960430864,5893.0,582272.0,0.6629595932401827,90.0,75.0,-0.031128891929236957,0.09491539066330201,-0.3921824022406088,0.5222672288649962,-2.9839844875990673
1963-12-31,1.0913648775683782,6095.0,558475.0,1.6649112320274608,100.0,97.5,0.18549118780034457,0.18500249381419942,2.0239576632423493,1.2726937461645764,20.476495773692594
1964-01-31,1.0913648775683782,6095.0,558475.0,1.6649112320274608,100.0,97.5,0.18549118780034457,0.18500249381419942,2.0239576632423493,1.2726937461645764,20.476495773692594
1964-02-29,1.0913648775683782,6095.0,558475.0,1.6649112320274608,100.0,97.5,0.18549118780034457,0.18500249381419942,2.0239576632423493,1.2726937461645764,20.476495773692594
1964-03-31,0.9989632763837731,5926.0,593215.0,0.38431514814656603,80.0,67.5,0.12720305267264587,0.14109276996786568,1.3259772680770348,0.9415851333023986,14.591518311209018
1964-04-30,0.9989632763837731,5926.0,593215.0,0.38431514814656603,80.0,67.5,0.12720305267264587,0.14109276996786568,1.3259772680770348,0.9415851333023986,14.591518311209018
1964-05-31,0.9989632763837731,5926.0,593215.0,0.38431514814656603,80.0,67.5,0.12720305267264587,0.14109276996786568,1.3259772680770348,0.9415851333023986,14.591518311209018
1964-06-30,0.9680654371075962,5927.0,612252.0,-0.058989513800628626,70.0,47.5,-0.0020736704288265573,-0.05725886879320796,-0.11264088792536259,-0.6545802059976118,-0.2137498027568907
1964-07-31,0.9680654371075962,5927.0,612252.0,-0.058989513800628626,70.0,47.5,-0.0020736704288265573,-0.05725886879320796,-0.11264088792536259,-0.6545802059976118,-0.2137498027568907
1964-08-31,0.9680654371075962,5927.0,612252.0,-0.058989513800628626,70.0,47.5,-0.0020736704288265573,-0.05725886879320796,-0.11264088792536259,-0.6545802059976118,-0.2137498027568907
1964-09-30,0.9102566532117974,5764.0,633228.0,-0.8434130260372076,45.0,22.5,-0.10181330721906667,-0.13294219914830363,-1.1891721458743176,-1.2457083177850579,-10.059908030045882
1964-10-31,0.9102566532117974,5764.0,633228.0,-0.8434130260372076,45.0,22.5,-0.10181330721906667,-0.13294219914830363,-1.1891721458743176,-1.2457083177850579,-10.059908030045882
1964-11-30,0.9102566532117974,5764.0,633228.0,-0.8434130260372076,45.0,22.5,-0.10181330721906667,-0.13294219914830363,-1.1891721458743176,-1.2457083177850579,-10.059908030045882
1964-12-31,0.8667492730739162,5610.0,647246.0,-1.3713981184438473,20.0,10.0,-0.22461560449446194,-0.03912441669411737,-2.3116898336763407,-0.39469551486602417,-20.58116484332151
1965-01-31,0.8667492730739162,5610.0,647246.0,-1.3713981184438473,20.0,10.0,-0.22461560449446194,-0.03912441669411737,-2.3116898336763407,-0.39469551486602417,-20.58116484332151
1965-02-28,0.8667492730739162,5610.0,647246.0,-1.3713981184438473,20.0,10.0,-0.22461560449446194,-0.03912441669411737,-2.3116898336763407,-0.39469551486602417,-20.58116484332151
1965-03-31,0.8400890747712445,5572.0,663263.0,-1.7347857573389736,0.0,0.0,-0.15887420161252863,-0.031671148939882765,-1.6312607160806445,-0.2747112939288658,-15.903908118389499
1965-04-30,0.8400890747712445,5572.0,663263.0,-1.7347857573389736,0.0,0.0,-0.15887420161252863,-0.031671148939882765,-1.6312607160806445,-0.2747112939288658,-15.903908118389499
1965-05-31,0.8400890747712445,5572.0,663263.0,-1.7347857573389736,0.0,0.0,-0.15887420161252863,-0.031671148939882765,-1.6312607160806445,-0.2747112939288658,-15.903908118389499
1965-06-30,0.8766896499825979,5592.0,637854.0,-1.1556862992671517,35.0,20.0,-0.09137578712499828,-0.09344945755382483,-0.8488055045701625,-0.9009663912047914,-9.43900935023696
1965-07-31,0.8766896499825979,5592.0,637854.0,-1.1556862992671517,35.0,20.0,-0.09137578712499828,-0.09344945755382483,-0.8488055045701625,-0.9009663912047914,-9.43900935023696
1965-08-31,0.8766896499825979,5592.0,637854.0,-1.1556862992671517,35.0,20.0,-0.09137578712499828,-0.09344945755382483,-0.8488055045701625,-0.9009663912047914,-9.43900935023696
1965-09-30,0.781297299479039,5420.0,693718.0,-2.3804668732231855,0.0,0.0,-0.12895935373275835,-0.23077266095182503,-1.2389229821500933,-2.1919295224995783,-14.167361839952653
1965-10-31,0.781297299479039,5420.0,693718.0,-2.3804668732231855,0.0,0.0,-0.12895935373275835,-0.23077266095182503,-1.2389229821500933,-2.1919295224995783,-14.167361839952653
1965-11-30,0.781297299479039,5420.0,693718.0,-2.3804668732231855,0.0,0.0,-0.12895935373275835,-0.23077266095182503,-1.2389229821500933,-2.1919295224995783,-14.167361839952653
1965-12-31,0.814507098022514,5986.0,734923.0,-1.7858134431738004,5.0,2.5,-0.05224217505140227,-0.2768577795458642,-0.31511807976085104,-2.4092874766562358,-6.0273687759928585
1966-01-31,0.814507098022514,5986.0,734923.0,-1.7858134431738004,5.0,2.5,-0.05224217505140227,-0.2768577795458642,-0.31511807976085104,-2.4092874766562358,-6.0273687759928585
1966-02-28,0.814507098022514,5986.0,734923.0,-1.7858134431738004,5.0,2.5,-0.05224217505140227,-0.2768577795458642,-0.31511807976085104,-2.4092874766562358,-6.0273687759928585
1966-03-31,0.8590197069226881,6137.0,714419.0,-1.0998191334613832,25.0,15.0,0.018930632151443638,-0.139943569461085,0.49769236265049344,-1.0316974709522893,2.253407730197954
1966-04-30,0.8590197069226881,6137.0,714419.0,-1.0998191334613832,25.0,15.0,0.018930632151443638,-0.139943569461085,0.49769236265049344,-1.0316974709522893,2.253407730197954
1966-05-31,0.8590197069226881,6137.0,714419.0,-1.0998191334613832,25.0,15.0,0.018930632151443638,-0.139943569461085,0.49769236265049344,-1.0316974709522893,2.253407730197954
1966-06-30,0.9192294398431928,6303.0,685683.0,-0.22980260952549567,60.0,42.5,0.04253978986059492,-0.04883599726440335,0.7553633768007179,-0.11814695415234779,4.85232030074032
1966-07-31,0.9192294398431928,6303.0,685683.0,-0.22980260952549567,60.0,42.5,0.04253978986059492,-0.04883599726440335,0.7553633768007179,-0.11814695415234779,4.85232030074032
1966-08-31,0.9192294398431928,6303.0,685683.0,-0.22980260952549567,60.0,42.5,0.04253978986059492,-0.04883599726440335,0.7553633768007179,-0.11814695415234779,4.85232030074032
1966-09-30,0.9590569571014878,5905.0,615709.0,0.3647284852118923,65.0,55.00000000000001,0.17775965762244872,0.048800303889690366,2.222637666418769,0.8670745961453233,22.75185870231178
1966-10-31,0.9590569571014878,5905.0,615709.0,0.3647284852118923,65.0,55.00000000000001,0.17775965762244872,0.048800303889690366,2.222637666418769,0.8670745961453233,22.75185870231178
1966-11-30,0.9590569571014878,5905.0,615709.0,0.3647284852118923,65.0,55.00000000000001,0.17775965762244872,0.048800303889690366,2.222637666418769,0.8670745961453233,22.75185870231178
1966-12-31,0.9009363681513693,5950.0,660424.0,-0.4498199109198983,40.0,32.5,0.08642927012885537,0.0341870950774531,1.098758577530639,0.6860505563245914,10.611235965738185
1967-01-31,0.9009363681513693,5950.0,660424.0,-0.4498199109198983,40.0,32.5,0.08642927012885537,0.0341870950774531,1.098758577530639,0.6860505563245914,10.611235965738185
1967-02-28,0.9009363681513693,5950.0,660424.0,-0.4498199109198983,40.0,32.5,0.08642927012885537,0.0341870950774531,1.098758577530639,0.6860505563245914,10.611235965738185
1967-03-31,0.8669553395563929,6479.0,747328.0,-0.897014898122341,30.0,22.5,0.007935632633704781,0.02686626478514842,0.1881074421066186,0.5748766826163162,0.9238009989471552
1967-04-30,0.8669553395563929,6479.0,747328.0,-0.897014898122341,30.0,22.5,0.007935632633704781,0.02686626478514842,0.1881074421066186,0.5748766826163162,0.9238009989471552
1967-05-31,0.8669553395563929,6479.0,747328.0,-0.897014898122341,30.0,22.5,0.007935632633704781,0.02686626478514842,0.1881074421066186,0.5748766826163162,0.9238009989471552
1967-06-30,0.9193613578584133,6983.0,759549.0,-0.12378363783593525,60.0,50.0,0.00013191801522050017,0.04267170787581542,0.08883120939028308,0.7000027559779493,0.014350934543938543
1967-07-31,0.9193613578584133,6983.0,759549.0,-0.12378363783593525,60.0,50.0,0.00013191801522050017,0.04267170787581542,0.08883120939028308,0.7000027559779493,0.014350934543938543
1967-08-31,0.9193613578584133,6983.0,759549.0,-0.12378363783593525,60.0,50.0,0.00013191801522050017,0.04267170787581542,0.08883120939028308,0.7000027559779493,0.014350934543938543
1967-09-30,0.978315770494678,7922.0,809759.0,0.7655239429953948,80.0,80.0,0.019258813393190244,0.19701847101563896,0.3060703747877994,2.097301509137132,2.008099023794707
1967-10-31,0.978315770494678,7922.0,809759.0,0.7655239429953948,80.0,80.0,0.019258813393190244,0.19701847101563896,0.3060703747877994,2.097301509137132,2.008099023794707
1967-11-30,0.978315770494678,7922.0,809759.0,0.7655239429953948,80.0,80.0,0.019258813393190244,0.19701847101563896,0.3060703747877994,2.097301509137132,2.008099023794707
1967-12-31,1.0973444121531732,9164.0,835107.0,2.289081333762188,100.0,100.0,0.1964080440018039,0.28283731413065927,2.1464988660103366,2.595686480094601,21.80043463056258
1968-01-31,1.0973444121531732,9164.0,835107.0,2.289081333762188,100.0,100.0,0.1964080440018039,0.28283731413065927,2.1464988660103366,2.595686480094601,21.80043463056258
1968-02-29,1.0973444121531732,9164.0,835107.0,2.289081333762188,100.0,100.0,0.1964080440018039,0.28283731413065927,2.1464988660103366,2.595686480094601,21.80043463056258
1968-03-31,1.1073253833049403,8593.0,776014.0,2.2224294119081707,100.0,100.0,0.24037004374854742,0.2483056763822522,2.360952297760297,2.0981893648098335,27.72577003465264
1968-04-30,1.1073253833049403,8593.0,776014.0,2.2224294119081707,100.0,100.0,0.24037004374854742,0.2483056763822522,2.360952297760297,2.0981893648098335,27.72577003465264
1968-05-31,1.1073253833049403,8593.0,776014.0,2.2224294119081707,100.0,100.0,0.24037004374854742,0.2483056763822522,2.360952297760297,2.0981893648098335,27.72577003465264
1968-06-30,1.188690145765475,10514.0,884503.0,2.9114791121509787,100.0,100.0,0.2693287879070617,0.2694607059222822,2.405254608392751,2.095324074678301,29.29520428555361
1968-07-31,1.188690145765475,10514.0,884503.0,2.9114791121509787,100.0,100.0,0.2693287879070617,0.2694607059222822,2.405254608392751,2.095324074678301,29.29520428555361
1968-08-31,1.188690145765475,10514.0,884503.0,2.9114791121509787,100.0,100.0,0.2693287879070617,0.2694607059222822,2.405254608392751,2.095324074678301,29.29520428555361
1968-09-30,1.1935493533045864,10759.0,901429.0,2.62918970842644,100.0,100.0,0.21523358280990845,0.2344923962030987,1.7720526869905338,1.7000772226715013,22.000420447181092
1968-10-31,1.1935493533045864,10759.0,901429.0,2.62918970842644,100.0,100.0,0.21523358280990845,0.2344923962030987,1.7720526869905338,1.7000772226715013,22.000420447181092
1968-11-30,1.1935493533045864,10759.0,901429.0,2.62918970842644,100.0,100.0,0.21523358280990845,0.2344923962030987,1.7720526869905338,1.7000772226715013,22.000420447181092
1968-12-31,1.2052184301540532,12005.0,996085.0,2.4747088314797177,100.0,100.0,0.10787401800087992,0.3042820620026838,0.7946985587876467,2.050198523529737,9.830461321547457
1969-01-31,1.2052184301540532,12005.0,996085.0,2.4747088314797177,100.0,100.0,0.10787401800087992,0.3042820620026838,0.7946985587876467,2.050198523529737,9.830461321547457
1969-02-28,1.2052184301540532,12005.0,996085.0,2.4747088314797177,100.0,100.0,0.10787401800087992,0.3042820620026838,0.7946985587876467,2.050198523529737,9.830461321547457
1969-03-31,1.0853851844024094,10271.0,946300.0,1.2638207614898864,75.0,85.0,-0.02194019890253096,0.21842984484601646,-0.3502688858164604,1.364061847982534,-1.9813687316593387
1969-04-30,1.0853851844024094,10271.0,946300.0,1.2638207614898864,75.0,85.0,-0.02194019890253096,0.21842984484601646,-0.3502688858164604,1.364061847982534,-1.9813687316593387
1969-05-31,1.0853851844024094,10271.0,946300.0,1.2638207614898864,75.0,85.0,-0.02194019890253096,0.21842984484601646,-0.3502688858164604,1.364061847982534,-1.9813687316593387
1969-06-30,1.083935917699734,9841.0,907895.0,1.198630590776679,70.0,82.5,-0.10475422806574097,0.16457455984132074,-1.0721857027961712,0.9475427299504585,-8.812576468216859
1969-07-31,1.083935917699734,9841.0,907895.0,1.198630590776679,70.0,82.5,-0.10475422806574097,0.16457455984132074,-1.0721857027961712,0.9475427299504585,-8.812576468216859
1969-08-31,1.083935917699734,9841.0,907895.0,1.198630590776679,70.0,82.5,-0.10475422806574097,0.16457455984132074,-1.0721857027961712,0.9475427299504585,-8.812576468216859
1969-09-30,0.9308786356781671,8216.0,882607.0,-0.22076803052956834,55.00000000000001,52.5,-0.26267071762641936,-0.047437134816510906,-2.250410886365319,-0.5227184400508097,-22.007528796288277
1969-10-31,0.9308786356781671,8216.0,882607.0,-0.22076803052956834,55.00000000000001,52.5,-0.26267071762641936,-0.047437134816510906,-2.250410886365319,-0.5227184400508097,-22.007528796288277
1969-11-30,0.9308786356781671,8216.0,882607.0,-0.22076803052956834,55.00000000000001,52.5,-0.26267071762641936,-0.047437134816510906,-2.250410886365319,-0.5227184400508097,-22.007528796288277
1969-12-31,1.0083165895202169,8476.0,840609.0,0.47276749307109234,65.0,72.5,-0.1969018406338363,-0.08902782263295639,-1.6416378366455944,-0.7963620337977949,-16.337440227218224
1970-01-31,1.0083165895202169,8476.0,840609.0,0.47276749307109234,65.0,72.5,-0.1969018406338363,-0.08902782263295639,-1.6416378366455944,-0.7963620337977949,-16.337440227218224
1970-02-28,1.0083165895202169,8476.0,840609.0,0.47276749307109234,65.0,72.5,-0.1969018406338363,-0.08902782263295639,-1.6416378366455944,-0.7963620337977949,-16.337440227218224
1970-03-31,0.8954469382045909,7298.0,815012.0,-0.584709762704585,30.0,32.5,-0.18993824619781852,-0.21187844510034948,-1.5367747439552477,-1.58120065424901,-17.49961662710502
1970-04-30,0.8954469382045909,7298.0,815012.0,-0.584709762704585,30.0,32.5,-0.18993824619781852,-0.21187844510034948,-1.5367747439552477,-1.58120065424901,-17.49961662710502
1970-05-31,0.8954469382045909,7298.0,815012.0,-0.584709762704585,30.0,32.5,-0.18993824619781852,-0.21187844510034948,-1.5367747439552477,-1.58120065424901,-17.49961662710502
1970-06-30,1.0073748723817044,6532.0,648418.0,0.42964888450160743,60.0,70.0,-0.07656104531802965,-0.18131527338377063,-0.6558373877033961,-1.3747986439025977,-7.063244613251962
1970-07-31,1.0073748723817044,6532.0,648418.0,0.42964888450160743,60.0,70.0,-0.07656104531802965,-0.18131527338377063,-0.6558373877033961,-1.3747986439025977,-7.063244613251962
1970-08-31,1.0073748723817044,6532.0,648418.0,0.42964888450160743,60.0,70.0,-0.07656104531802965,-0.18131527338377063,-0.6558373877033961,-1.3747986439025977,-7.063244613251962
1970-09-30,0.8998188444180775,6795.0,755152.0,-0.5701851173176462,25.0,30.0,-0.03105979126008962,-0.293730508886509,-0.29109645555221064,-1.976383290947473,-3.336610173404808
1970-10-31,0.8998188444180775,6795.0,755152.0,-0.5701851173176462,25.0,30.0,-0.03105979126008962,-0.293730508886509,-0.29109645555221064,-1.976383290947473,-3.336610173404808
1970-11-30,0.8998188444180775,6795.0,755152.0,-0.5701851173176462,25.0,30.0,-0.03105979126008962,-0.293730508886509,-0.29109645555221064,-1.976383290947473,-3.336610173404808
1970-12-31,0.8647394894091067,7188.0,831233.0,-0.9017658213986436,10.0,17.5,-0.14357710011111013,-0.34047894074494645,-1.1364775217401801,-2.1266288260344326,-14.239287700247782
1971-01-31,0.8647394894091067,7188.0,831233.0,-0.9017658213986436,10.0,17.5,-0.14357710011111013,-0.34047894074494645,-1.1364775217401801,-2.1266288260344326,-14.239287700247782
1971-02-28,0.8647394894091067,7188.0,831233.0,-0.9017658213986436,10.0,17.5,-0.14357710011111013,-0.34047894074494645,-1.1364775217401801,-2.1266288260344326,-14.239287700247782
1971-03-31,0.793611115337714,7302.0,920098.0,-1.527237394185073,0.0,2.5,-0.10183582286687687,-0.2917740690646954,-0.790628872993736,-1.7478181808182025,-11.372625057053853
1971-04-30,0.793611115337714,7302.0,920098.0,-1.527237394185073,0.0,2.5,-0.10183582286687687,-0.2917740690646954,-0.790628872993736,-1.7478181808182025,-11.372625057053853
1971-05-31,0.793611115337714,7302.0,920098.0,-1.527237394185073,0.0,2.5,-0.10183582286687687,-0.2917740690646954,-0.790628872993736,-1.7478181808182025,-11.372625057053853
1971-06-30,0.8878717738609418,8159.0,918939.0,-0.6407447231180878,15.0,27.500000000000004,-0.11950309852076257,-0.19606414383879223,-0.8824821370505824,-1.1422753068819456,-11.862823046025085
1971-07-31,0.8878717738609418,8159.0,918939.0,-0.6407447231180878,15.0,27.500000000000004,-0.11950309852076257,-0.19606414383879223,-0.8824821370505824,-1.1422753068819456,-11.862823046025085
1971-08-31,0.8878717738609418,8159.0,918939.0,-0.6407447231180878,15.0,27.500000000000004,-0.11950309852076257,-0.19606414383879223,-0.8824821370505824,-1.1422753068819456,-11.862823046025085
1971-09-30,0.9642465924831571,8785.0,911074.0,0.04883332568071164,50.0,57.49999999999999,0.06442774806507967,0.03336795680499005,0.5036841675870517,0.1670520855964677,7.1600798832731405
1971-10-31,0.9642465924831571,8785.0,911074.0,0.04883332568071164,50.0,57.49999999999999,0.06442774806507967,0.03336795680499005,0.5036841675870517,0.1670520855964677,7.1600798832731405
1971-11-30,0.9642465924831571,8785.0,911074.0,0.04883332568071164,50.0,57.49999999999999,0.06442774806507967,0.03336795680499005,0.5036841675870517,0.1670520855964677,7.1600798832731405
1971-12-31,1.0015684126412623,9764.0,974871.0,0.3702605634449442,55.00000000000001,67.5,0.13682892323215556,-0.00674817687895457,1.0255857550963237,-0.06092934382012967,15.823138055792207
1972-01-31,1.0015684126412623,9764.0,974871.0,0.3702605634449442,55.00000000000001,67.5,0.13682892323215556,-0.00674817687895457,1.0255857550963237,-0.06092934382012967,15.823138055792207
1972-02-29,1.0015684126412623,9764.0,974871.0,0.3702605634449442,55.00000000000001,67.5,0.13682892323215556,-0.00674817687895457,1.0255857550963237,-0.06092934382012967,15.823138055792207
1972-03-31,1.125519704809601,11646.0,1034722.0,1.4265056012094768,85.0,92.5,0.33190858947188706,0.2300727666050102,2.262086877499763,1.2385464353025235,41.8225731793898
1972-04-30,1.125519704809601,11646.0,1034722.0,1.4265056012094768,85.0,92.5,0.33190858947188706,0.2300727666050102,2.262086877499763,1.2385464353025235,41.8225731793898
1972-05-31,1.125519704809601,11646.0,1034722.0,1.4265056012094768,85.0,92.5,0.33190858947188706,0.2300727666050102,2.262086877499763,1.2385464353025235,41.8225731793898
1972-06-30,1.2581878997166174,13000.0,1033232.0,2.3835456928913135,100.0,100.0,0.3703161258556755,0.25081302733491295,2.3061824680918646,1.3245510317239209,41.708289052296685
1972-07-31,1.2581878997166174,13000.0,1033232.0,2.3835456928913135,100.0,100.0,0.3703161258556755,0.25081302733491295,2.3061824680918646,1.3245510317239209,41.708289052296685
1972-08-31,1.2581878997166174,13000.0,1033232.0,2.3835456928913135,100.0,100.0,0.3703161258556755,0.25081302733491295,2.3061824680918646,1.3245510317239209,41.708289052296685
1972-09-30,1.265101834369324,13394.0,1058729.0,2.241199983820148,100.0,100.0,0.30085524188616697,0.36528298995124664,1.7613872570692728,1.8410539466952538,31.201068713283743
1972-10-31,1.265101834369324,13394.0,1058729.0,2.241199983820148,100.0,100.0,0.30085524188616697,0.36528298995124664,1.7613872570692728,1.8410539466952538,31.201068713283743
1972-11-30,1.265101834369324,13394.0,1058729.0,2.241199983820148,100.0,100.0,0.30085524188616697,0.36528298995124664,1.7613872570692728,1.8410539466952538,31.201068713283743
1972-12-31,1.1206858580830248,13485.0,1203281.0,1.055208604124613,70.0,85.0,0.1191174454417625,0.25594636867391807,0.5983432650037002,1.2089611471952455,11.8930912694855
1973-01-31,1.1206858580830248,13485.0,1203281.0,1.055208604124613,70.0,85.0,0.1191174454417625,0.25594636867391807,0.5983432650037002,1.2089611471952455,11.8930912694855
1973-02-28,1.1206858580830248,13485.0,1203281.0,1.055208604124613,70.0,85.0,0.1191174454417625,0.25594636867391807,0.5983432650037002,1.2089611471952455,11.8930912694855
1973-03-31,1.1093875243329898,12401.0,1117824.0,0.9204319924966363,65.0,82.5,-0.016132180476611246,0.3157764089952758,-0.24252277744457795,1.4409140042814446,-1.4333094665224255
1973-04-30,1.1093875243329898,12401.0,1117824.0,0.9204319924966363,65.0,82.5,-0.016132180476611246,0.3157764089952758,-0.24252277744457795,1.4409140042814446,-1.4333094665224255
1973-05-31,1.1093875243329898,12401.0,1117824.0,0.9204319924966363,65.0,82.5,-0.016132180476611246,0.3157764089952758,-0.24252277744457795,1.4409140042814446,-1.4333094665224255
1973-06-30,1.0495073267127437,10845.0,1033342.0,0.4397663197739303,50.0,67.5,-0.20868057300387366,0.16163555285180187,-1.3894725176681875,0.6386428078970121,-16.585803523533727
1973-07-31,1.0495073267127437,10845.0,1033342.0,0.4397663197739303,50.0,67.5,-0.20868057300387366,0.16163555285180187,-1.3894725176681875,0.6386428078970121,-16.585803523533727
1973-08-31,1.0495073267127437,10845.0,1033342.0,0.4397663197739303,50.0,67.5,-0.20868057300387366,0.16163555285180187,-1.3894725176681875,0.6386428078970121,-16.585803523533727
1973-09-30,0.9221394068997875,10181.0,1104063.0,-0.5264784932594238,25.0,40.0,-0.34296242746953665,-0.04210718558336968,-2.0423927544501286,-0.3706698982497587,-27.1094719928621
1973-10-31,0.9221394068997875,10181.0,1104063.0,-0.5264784932594238,25.0,40.0,-0.34296242746953665,-0.04210718558336968,-2.0423927544501286,-0.3706698982497587,-27.1094719928621
1973-11-30,0.9221394068997875,10181.0,1104063.0,-0.5264784932594238,25.0,40.0,-0.34296242746953665,-0.04210718558336968,-2.0423927544501286,-0.3706698982497587,-27.1094719928621
1973-12-31,0.975021793852535,9149.0,938338.0,-0.09705153597041741,40.0,52.5,-0.14566406423048983,-0.026546618788727327,-0.8595174562736865,-0.2675207066659502,-12.997760539216019
1974-01-31,0.975021793852535,9149.0,938338.0,-0.09705153597041741,40.0,52.5,-0.14566406423048983,-0.026546618788727327,-0.8595174562736865,-0.2675207066659502,-12.997760539216019
1974-02-28,0.975021793852535,9149.0,938338.0,-0.09705153597041741,40.0,52.5,-0.14566406423048983,-0.026546618788727327,-0.8595174562736865,-0.2675207066659502,-12.997760539216019
1974-03-31,0.9324566646742379,8502.0,911785.0,-0.41405144000663335,35.0,45.0,-0.17693085965875188,-0.19306304013536313,-0.990391668190239,-1.0585674349590375,-15.948517157260278
1974-04-30,0.9324566646742379,8502.0,911785.0,-0.41405144000663335,35.0,45.0,-0.17693085965875188,-0.19306304013536313,-0.990391668190239,-1.0585674349590375,-15.948517157260278
1974-05-31,0.9324566646742379,8502.0,911785.0,-0.41405144000663335,35.0,45.0,-0.17693085965875188,-0.19306304013536313,-0.990391668190239,-1.0585674349590375,-15.948517157260278
1974-06-30,0.9826744452042478,8033.0,817463.0,-0.027438990330882346,50.0,60.0,-0.06683288150849587,-0.2755134545123695,-0.3469232457759539,-1.4093947270598837,-6.3680242917244945
1974-07-31,0.9826744452042478,8033.0,817463.0,-0.027438990330882346,50.0,60.0,-0.06683288150849587,-0.2755134545123695,-0.3469232457759539,-1.4093947270598837,-6.3680242917244945
1974-08-31,0.9826744452042478,8033.0,817463.0,-0.027438990330882346,50.0,60.0,-0.06683288150849587,-0.2755134545123695,-0.3469232457759539,-1.4093947270598837,-6.3680242917244945
1974-09-30,1.2661109009659581,7732.0,610689.0,1.9979402749534585,100.0,100.0,0.34397149406617067,0.0010090665966340229,1.865474462095821,-0.07258010487178349,37.301463476395114
1974-10-31,1.2661109009659581,7732.0,610689.0,1.9979402749534585,100.0,100.0,0.34397149406617067,0.0010090665966340229,1.865474462095821,-0.07258010487178349,37.301463476395114
1974-11-30,1.2661109009659581,7732.0,610689.0,1.9979402749534585,100.0,100.0,0.34397149406617067,0.0010090665966340229,1.865474462095821,-0.07258010487178349,37.301463476395114
1974-12-31,1.1989084446917906,7583.0,632492.0,1.4193891833403665,85.0,90.0,0.22388665083925563,0.0782225866087658,1.147822365797467,0.29341833507227466,22.962220152498137
1975-01-31,1.1989084446917906,7583.0,632492.0,1.4193891833403665,85.0,90.0,0.22388665083925563,0.0782225866087658,1.147822365797467,0.29341833507227466,22.962220152498137
1975-02-28,1.1989084446917906,7583.0,632492.0,1.4193891833403665,85.0,90.0,0.22388665083925563,0.0782225866087658,1.147822365797467,0.29341833507227466,22.962220152498137
1975-03-31,0.9770538623334846,7581.0,775904.0,-0.22020441079791359,45.0,50.0,0.044597197659246635,-0.13233366199950525,0.1318789191684254,-0.7271036347343096,4.782763569482018
1975-04-30,0.9770538623334846,7581.0,775904.0,-0.22020441079791359,45.0,50.0,0.044597197659246635,-0.13233366199950525,0.1318789191684254,-0.7271036347343096,4.782763569482018
1975-05-31,0.9770538623334846,7581.0,775904.0,-0.22020441079791359,45.0,50.0,0.044597197659246635,-0.13233366199950525,0.1318789191684254,-0.7271036347343096,4.782763569482018
1975-06-30,0.8630659497028138,7709.0,893211.0,-1.0577304928443803,5.0,10.0,-0.11960849550143404,-0.1864413770099299,-0.7792648552214898,-0.9720965844076103,-12.171731552108644
1975-07-31,0.8630659497028138,7709.0,893211.0,-1.0577304928443803,5.0,10.0,-0.11960849550143404,-0.1864413770099299,-0.7792648552214898,-0.9720965844076103,-12.171731552108644
1975-08-31,0.8630659497028138,7709.0,893211.0,-1.0577304928443803,5.0,10.0,-0.11960849550143404,-0.1864413770099299,-0.7792648552214898,-0.9720965844076103,-12.171731552108644
1975-09-30,1.0257930095336154,8030.0,782809.0,0.10095087741016463,60.0,62.5,-0.24031789143234272,0.10365360263382795,-1.410945453678106,0.40209750170133357,-18.98079317135617
1975-10-31,1.0257930095336154,8030.0,782809.0,0.10095087741016463,60.0,62.5,-0.24031789143234272,0.10365360263382795,-1.410945453678106,0.40209750170133357,-18.98079317135617
1975-11-30,1.0257930095336154,8030.0,782809.0,0.10095087741016463,60.0,62.5,-0.24031789143234272,0.10365360263382795,-1.410945453678106,0.40209750170133357,-18.98079317135617
1975-12-31,1.0251638713428277,8605.0,839378.0,0.05757821666962035,55.00000000000001,60.0,-0.17374457334896287,0.05014207749029276,-1.0178139804848199,0.10052669500662947,-14.491896701388928
1976-01-31,1.0251638713428277,8605.0,839378.0,0.05757821666962035,55.00000000000001,60.0,-0.17374457334896287,0.05014207749029276,-1.0178139804848199,0.10052669500662947,-14.491896701388928
1976-02-29,1.0251638713428277,8605.0,839378.0,0.05757821666962035,55.00000000000001,60.0,-0.17374457334896287,0.05014207749029276,-1.0178139804848199,0.10052669500662947,-14.491896701388928
1976-03-31,1.0282253485063424,9959.0,968562.0,0.04937868800521053,60.0,62.5,0.05117148617285783,0.09576868383210446,0.1940676966970121,0.3051469767734645,5.237324997686987
1976-04-30,1.0282253485063424,9959.0,968562.0,0.04937868800521053,60.0,62.5,0.05117148617285783,0.09576868383210446,0.1940676966970121,0.3051469767734645,5.237324997686987
1976-05-31,1.0282253485063424,9959.0,968562.0,0.04937868800521053,60.0,62.5,0.05117148617285783,0.09576868383210446,0.1940676966970121,0.3051469767734645,5.237324997686987
1976-06-30,1.135935773019324,11223.0,987996.0,0.87373394608266,80.0,82.5,0.2728698233165102,0.15326132781507618,1.3296486548408275,0.5729922093559763,31.616335160768383
1976-07-31,1.135935773019324,11223.0,987996.0,0.87373394608266,80.0,82.5,0.2728698233165102,0.15326132781507618,1.3296486548408275,0.5729922093559763,31.616335160768383
