date,V1,V2,V4,V5,V7,V8,V4_zscore,V4_delta_z,V4_crack,V4_intensity,V8_zscore,V8_delta_z,V8_crack,V8_intensity,V1_zscore,V1_delta_z,V1_crack,V1_intensity,V2_zscore,V2_delta_z,V2_crack,V2_intensity,V5_zscore,V5_delta_z,V5_crack,V5_intensity,V7_zscore,V7_delta_z,V7_crack,V7_intensity,CrackScore
1950-05-31,26.9269769056,,25.623069001029865,,,0.6301045622431463,,,0.0,,0.578475422549285,,0.0,,-1.5967863284479902,,0.0,,,,,,,,,,,,,,
1950-06-30,26.9269769056,,25.623069001029865,,,0.6301045622431463,,,0.0,,0.5715220311171427,,0.0,,-1.5435340220636684,,0.0,,,,,,,,,,,,,,
1950-07-31,26.9269769056,,30.721987315010573,,,0.6301045622431463,,,0.0,,0.5648145636626393,,0.0,,-1.4953017557607025,,0.0,,,,,,,,,,,,,,
1950-08-31,26.9269769056,,30.721987315010573,,,0.6301045622431463,,,0.0,,0.5583388149884182,,0.0,,-1.4513467864605727,,0.0,,,,,,,,,,,,,,
1950-09-30,26.9269769056,,30.721987315010573,,,0.6301045622431463,,,0.0,,0.5520817050490334,,0.0,,-1.4110716403379273,,0.0,,,,,,,,,,,,,,
1950-10-31,26.9269769056,,38.78080697928026,,,0.6301045622431463,,,0.0,,0.546031166742116,,0.0,,-1.3739895155309232,,0.0,,,,,,,,,,,,,,
1950-11-30,26.9269769056,,38.78080697928026,,,0.6301045622431463,,,0.0,,0.5401760470933036,,0.0,,-1.3396992496087703,,0.0,,,,,,,,,,,,,,
1950-12-31,26.9269769056,,38.78080697928026,,,0.8404308052814203,,,0.0,,1.7756615734900056,,0.0,,-1.3078668761816747,,0.0,,,,,,,,,,,,,,
1951-01-31,26.9269769056,,47.64635473340587,,,0.8404308052814203,,,0.0,,1.7176761506125315,,0.0,,-1.2782118144450785,,0.0,,,,,,,,,,,,,,
1951-02-28,26.9269769056,,47.64635473340587,,,0.8404308052814203,,,0.0,,1.6650438597343267,,0.0,,-1.250496376323808,-1.3271017796394513,0.0,0.0,,,,,,,,,,,,,0.0
1951-03-31,30.2493082922,,47.64635473340587,,,0.8404308052814203,,,0.0,,1.6169883924923691,,0.0,,0.16986484763645043,1.8922277119228614,2.0,1.0,,,,,,,,,,,,,1.8922277119228614
1951-04-30,30.2493082922,,50.99578503688093,,,0.8404308052814203,,,0.0,,1.5728824173148905,,0.0,,0.16847219489053253,1.8244676863358944,2.0,1.0,,,,,,,,,,,,,1.8244676863358944
1951-05-31,30.2493082922,,50.99578503688093,,,0.8404308052814203,,,0.0,,1.5322127317284588,,0.0,,0.16711325202714625,1.7638995804751365,2.0,1.0,,,,,,,,,,,,,1.7638995804751365
1951-06-30,30.2493082922,,50.99578503688093,,,0.8404308052814203,1.947228548902181,,0.0,,1.4945548855645967,,0.0,,0.16578668034984714,1.7093207024135155,2.0,1.0,,,,,,,,,,,,,1.7093207024135155
1951-07-31,30.2493082922,,46.54803921568627,,,0.8404308052814203,1.3261330635195543,,0.0,,1.4595543761341954,,0.0,,0.1644912144448541,1.6597929702055565,2.0,1.0,,,,,,,,,,,,,1.6597929702055565
1951-08-31,30.2493082922,,46.54803921568627,,,0.8404308052814203,1.2901213555652988,,0.0,,1.4269124942981057,,0.0,,0.16322565710143355,1.6145724435620061,2.0,1.0,,,,,,,,,,,,,1.6145724435620061
1951-09-30,30.2493082922,,46.54803921568627,,,0.8404308052814203,1.2569089169755059,,0.0,,1.396375520459489,,0.0,,0.1619888746561595,1.5730605149940868,2.0,1.0,,,,,,,,,,,,,1.5730605149940868
1951-10-31,30.2493082922,,36.670083876980435,,,0.8404308052814203,-0.006991960878959479,,0.0,,1.3677263721010422,,0.0,,0.1607797927199335,1.5347693082508567,2.0,1.0,,,,,,,,,,,,,1.5347693082508567
1951-11-30,30.2493082922,,36.670083876980435,,,0.8404308052814203,-0.006926962607423595,,0.0,,1.340778071477048,1.9182033292500402,2.0,1.0,0.15959739225104716,1.4992966418598175,1.0,0.998593283719635,,,,,,,,,,,,,1.8465847946335834
1951-12-31,30.2493082922,,36.670083876980435,,,0.7137762329090526,-0.006863743087988909,,0.0,,0.6499569297246194,0.03243199387525997,0.0,0.0,0.15844070594170623,1.466307582123381,1.0,0.9326151642467622,,,,,,,,,,,,,0.27757505686241113
1952-01-31,30.2493082922,,31.294117647058822,,,0.7137762329090526,-0.705357141767898,,0.0,,0.643750646069936,0.03467124048719272,0.0,0.0,0.15730881488881052,1.435520629333889,1.0,0.8710412586677778,,,,,,,,,,,,,0.27416796724653947
1952-02-29,30.2493082922,,31.294117647058822,,,0.7137762329090526,-0.6960045424890026,,0.0,,0.6377194566172381,0.03674657202560694,0.0,0.0,0.15620084552294586,1.4066972218467537,1.0,0.8133944436935074,,,,,,,,,,,,,0.2709606845963557
1952-03-31,32.7725058961,,31.294117647058822,,,0.7037931580614508,-0.6870162156850773,,0.0,,0.5780122343468913,-0.015170974600273501,0.0,0.0,1.3125159446003958,1.1426510969639454,1.0,0.2853021939278908,,,,,,,,,,,,,0.1953537616032685
1952-04-30,32.7725058961,,32.27482876712329,,,0.7037931580614508,-0.5497759750899093,,0.0,,0.5730379764572009,-0.01265221965543295,0.0,0.0,1.2886207731878652,1.1201485782973326,1.0,0.24029715659466522,,,,,,,,,,,,,0.1915066102910694
1952-05-31,32.7725058961,,32.27482876712329,,,0.7037931580614508,-0.5437625570753889,,0.0,,0.5681903657280984,-0.010285056821186522,0.0,0.0,1.2659900002845441,1.0988767482573978,1.0,0.19775349651479557,,,,,,,,,,,,,0.18786986410885506
1952-06-30,31.9796786645,,32.27482876712329,,,0.6964969174981678,-0.5379429813882493,-2.4851715302904305,2.0,1.0,0.5235093879586227,-0.04801264315852005,0.0,0.0,0.889351677239186,0.7235649968893388,0.0,0.0,,,,,,,,,,,,,1.3719143868734467
1952-07-31,31.9796786645,,28.98780487804878,,,0.6964969174981678,-0.9694061124495236,-2.2955391759690777,2.0,1.0,0.519368602867067,-0.04544596079557228,0.0,0.0,0.8790710113850856,0.7145797969402314,0.0,0.0,,,,,,,,,,,,,1.2709554869296804
1952-08-31,31.9796786645,,28.98780487804878,,,0.6964969174981678,-0.9543606091071445,-2.244481964672443,2.0,1.0,0.5153248067344137,-0.04301400825400448,0.0,0.0,0.8691402733792375,0.7059146162778039,0.0,0.0,,,,,,,,,,,,,1.2432695849315867
1952-09-30,31.1591136833,,28.98780487804878,,,0.7026008220189822,-0.9399981120101918,-2.196907028985698,2.0,1.0,0.5452934393001618,-0.006788265748871591,0.0,0.0,0.4849018397453304,0.3229129650891709,0.0,0.0,,,,,,,,,,,,,1.1872537267682566
1952-10-31,31.1591136833,,26.613672496025433,,,0.7026008220189822,-1.2382752748548818,-1.2312833139759223,1.0,0.46256662795184456,0.5410586525389444,-0.004972514203171685,0.0,0.0,0.48118461819131153,0.32040482547137805,0.0,0.0,,,,,,,,,,,,,0.6766480742482978
1952-11-30,31.1591136833,,26.613672496025433,,,0.7026008220189822,-1.2143983632381699,-1.2074714006307463,1.0,0.41494280126149263,0.5369212866348478,-0.003254760458455741,0.0,0.0,0.4775518007644562,0.31795440851340906,0.0,0.0,,,,,,,,,,,,,0.6638642205436134
1952-12-31,31.2708734156,,26.613672496025433,,,0.7559971411026888,-1.1918577461267914,-1.1849940030388024,1.0,0.36998800607760485,0.8325348509150408,-0.9431267225749649,0.0,0.0,0.5260168089414814,0.36757610299977517,0.0,0.0,,,,,,,,,,,,,0.6559826407919005
1953-01-31,31.2708734156,,26.306058221872544,,,0.7559971411026888,-1.210323967167107,-0.5049668253992091,0.0,0.0,0.8243828976900044,-0.8932932529225271,0.0,0.0,0.5219972332332267,0.3646884183444161,0.0,0.0,,,,,,,,,,,,,0.2963052763247529
1953-02-28,31.2708734156,,26.306058221872544,,,0.7559971411026888,-1.1885990653586853,-0.49259452286968275,0.0,0.0,0.8164666747550968,-0.8485771849792298,0.0,0.0,0.5180686566371584,0.3618678111142125,0.0,0.0,,,,,,,,,,,,,0.28953826601518834
1953-03-31,31.8893671059,,26.306058221872544,,,0.8527572484366117,-1.1680087087537423,-0.480992493068665,0.0,0.0,1.3482504214944746,-0.26873797099789454,0.0,0.0,0.8050596647853969,-0.5074562798149989,0.0,0.0,,,,,,,,,,,,,0.2542400827528135
1953-04-30,31.8893671059,,29.37922895357986,,,0.8527572484366117,-0.7496882940986203,-0.19991231900871098,0.0,0.0,1.3271027593564642,-0.24577965795842638,0.0,0.0,0.7973861312940499,-0.49123464189381527,0.0,0.0,,,,,,,,,,,,,0.10566843612011594
1953-05-31,31.8893671059,,29.37922895357986,,,0.8527572484366117,-0.7414946493371064,-0.1977320922617175,0.0,0.0,1.3069232050215536,-0.22528952670690527,0.0,0.0,0.7899286990563205,-0.47606130122822365,0.0,0.0,,,,,,,,,,,,,0.10451602514372178
1953-06-30,31.7806172523,,29.37922895357986,,,0.9966563094687726,-0.7335650234506551,-0.19562204206240585,0.0,0.0,2.0574057527829086,0.5628508672183119,1.0,0.0628508672183119,0.7313079717450278,-0.15804370549415814,0.0,0.0,,,,,,,,,,,,,0.32337889964167155
1953-07-31,31.7806172523,,30.75996872556685,,,0.9966563094687726,-0.542811535336391,0.42659457711313253,0.0,0.0,2.000317525446558,0.5407631493123628,1.0,0.0407631493123628,0.7250347401820804,-0.15403627120300523,0.0,0.0,,,,,,,,,,,,,0.21134568107570204
1953-08-31,31.7806172523,,30.75996872556685,,,0.9966563094687726,-0.5380969566842556,0.4162636524228889,0.0,0.0,1.9477418279817504,0.5208293336836447,1.0,0.020829333683644702,0.7189207524226997,-0.1502195209565378,0.0,0.0,,,,,,,,,,,,,0.20355497668719832
1953-09-30,31.3524232065,,30.75996872556685,,,0.9857563986004352,-0.5335034942925819,0.40649461771760986,0.0,0.0,1.8442553292202892,0.44787980876080025,0.0,0.0,0.5082728649908781,0.023371025245547683,0.0,0.0,,,,,,,,,,,,,0.17692786615003211
1953-10-31,31.3524232065,,30.364687740940635,,,0.9857563986004352,-0.5823472431161549,0.6559280317387268,0.0,0.0,1.802305837854106,0.4345794657530637,0.0,0.0,0.504817344167116,0.02363272597580446,0.0,0.0,,,,,,,,,,,,,0.17175080472419088
1953-11-30,31.3524232065,,30.364687740940635,,,0.9857563986004352,-0.577316654396725,0.6370817088414449,0.0,0.0,1.7631010673574279,0.4223229958803798,0.0,0.0,0.5014315145164585,0.02387971375200232,0.0,0.0,,,,,,,,,,,,,0.16698053290112624
1953-12-31,31.4435406106,,30.364687740940635,,,0.9500873204584452,-0.5724146281855821,0.6194431179412093,0.0,0.0,1.5581067984725716,0.9081498687479522,1.0,0.4081498687479522,0.5423023789792578,0.01628557003777642,0.0,0.0,,,,,,,,,,,,,0.35624347910029897
1954-01-31,31.4435406106,,28.581533879374533,,,0.9500873204584452,-0.8106712720570842,0.3996526951100229,0.0,0.0,1.5379342531350049,0.8941836070650688,1.0,0.39418360706506883,0.5386291081064463,0.0166318748732196,0.0,0.0,,,,,,,,,,,,,0.3508129765220739
1954-02-28,31.4435406106,,28.581533879374533,,,0.9500873204584452,-0.8023223768436929,0.3862766885149924,0.0,0.0,1.5182820307162284,0.8805625740989903,1.0,0.3805625740989903,0.5350296583849166,0.016961001747758164,0.0,0.0,,,,,,,,,,,,,0.3455160146836353
1954-03-31,30.3613381591,,28.581533879374533,,,0.9040413713847922,-0.7942272135284193,0.373781495225323,0.0,0.0,1.2758234711217904,0.6978112367748991,1.0,0.1978112367748991,-0.01678588181051198,-0.8218455465959089,0.0,0.0,,,,,,,,,,,,,0.2727245584060315
1954-04-30,30.3613381591,,20.400846859562456,,,0.9040413713847922,-1.8797855090191689,-1.1300972149205486,1.0,0.2601944298410972,1.2653881381562868,0.6923501616990859,1.0,0.19235016169908592,-0.032992945357850315,-0.8303790766519002,0.0,0.0,,,,,,,,,,,,,0.8679301179131792
1954-05-31,30.3613381591,,20.400846859562456,,,0.9040413713847922,-1.8295559980022589,-1.0880613486651525,1.0,0.17612269733030494,1.2551030231395255,0.686912657411427,1.0,0.18691265741142704,-0.04963938370401684,-0.8395680827603373,0.0,0.0,,,,,,,,,,,,,0.8435859237734531
1954-06-30,29.8985378913,,20.400846859562456,,,0.9072035063748236,-1.7831592816815307,-1.0495942582308757,1.0,0.09918851646175142,1.2601683105222103,0.7366589225635877,1.0,0.23665892256358767,-0.3055315449559574,-1.0368395167009852,0.0,0.0,,,,,,,,,,,,,0.8426954843780836
1954-07-31,29.8985378913,,19.886973180076627,,,0.9072035063748236,-1.8043716407647714,-1.2615601054283805,1.0,0.523120210856761,1.2496905984052542,0.7303219955381872,1.0,0.23032199553818722,-0.32393834835351476,-1.048973088535595,0.0,0.0,,,,,,,,,,,,,0.9522584489802819
1954-08-31,29.8985378913,,19.886973180076627,,,0.9072035063748236,-1.7605692763527474,-1.222472319668492,1.0,0.4449446393369838,1.2393643773485734,0.7240395706141597,1.0,0.2240395706141597,-0.3430114550179637,-1.0619322074406634,0.0,0.0,,,,,,,,,,,,,0.9291423141624249
1954-09-30,28.9978322146,,19.886973180076627,,,0.9337601174335868,-1.7198176309693076,-1.1863141366767258,1.0,0.3726282733534516,1.3548352793434215,0.8095418400432597,1.0,0.3095418400432597,-0.8457228164658783,-1.3539956814567564,0.0,0.0,,,,,,,,,,,,,0.9434467705410128
1954-10-31,28.9978322146,,19.620121951219513,,,0.9337601174335868,-1.7140924887194473,-1.1317452456032924,1.0,0.26349049120658474,1.3406078174687808,0.7995491649298364,1.0,0.2995491649298364,-0.865880134033166,-1.3706974782002819,0.0,0.0,,,,,,,,,,,,,0.9106976556301807
1954-11-30,28.9978322146,,19.620121951219513,,,0.9337601174335868,-1.6767800100539871,-1.0994633556572622,1.0,0.19892671131452433,1.3266519748194177,0.7897306881845698,1.0,0.2897306881845698,-0.8867786524368761,-1.3882101669533347,0.0,0.0,,,,,,,,,,,,,0.889796949744716
1954-12-31,28.4657864546,,19.620121951219513,,,1.0758706217259832,-1.641809101371768,-1.0693944731861857,1.0,0.1387889463723715,1.9506283577822234,1.1180935068671827,1.0,0.6180935068671827,-1.2016962298273468,-1.7439986088066046,0.0,0.0,,,,,,,,,,,,,1.0022368894140565
1955-01-31,28.4657864546,,20.417654028436026,,,1.0758706217259832,-1.514523232119921,-0.7038519600628367,0.0,0.0,1.8958138752066898,1.0714309775166853,1.0,0.5714309775166853,-1.2207988236056102,-1.7594279317120565,0.0,0.0,,,,,,,,,,,,,0.7907836049824135
1955-02-28,28.4657864546,,20.417654028436026,,,1.0758706217259832,-1.4877249657413956,-0.6854025888977027,0.0,0.0,1.8444129251406622,1.0279462503855654,1.0,0.5279462503855654,-1.2404928510255964,-1.775522509410513,0.0,0.0,,,,,,,,,,,,,0.7640366755920152
1955-03-31,28.7148888506,,20.417654028436026,,,1.1619811955382424,-1.4623047518286718,-0.6680775383002525,0.0,0.0,2.1702076448198775,0.8219572233254029,1.0,0.3219572233254029,-1.0755932552019314,-1.0588073733914194,0.0,0.0,,,,,,,,,,,,,0.6743727117474075
1955-04-30,28.7148888506,,21.71135831381733,,,1.1619811955382424,-1.2864399067913743,0.5933456022277945,0.0,0.0,2.101984728410214,0.7748819690537501,1.0,0.27488196905375006,-1.054326415426256,-1.0213334700684056,0.0,0.0,,,,,,,,,,,,,0.30284600145404517
1955-05-31,28.7148888506,,21.71135831381733,,,1.1619811955382424,-1.2686038719113868,0.5609521260908721,0.0,0.0,2.038757020229984,0.7318338152084303,1.0,0.23183381520843027,-1.033552112099179,-0.9839127283951622,0.0,0.0,,,,,,,,,,,,,0.2860215536249728
1955-06-30,28.5213211943,,21.71135831381733,,,1.0848803519690955,-1.2514920334583146,0.5316672482232161,0.0,0.0,1.6563688302811144,-0.40103692250179424,0.0,0.0,-1.1199563430301438,-0.8144247980741863,0.0,0.0,,,,,,,,,,,,,0.0
1955-07-31,28.5213211943,,24.87676886792453,,,1.0848803519690955,-0.8524642479622156,0.9519073928025558,0.0,0.0,1.617918126944943,-0.3823993985016152,0.0,0.0,-1.0972938550508455,-0.7733555066973308,0.0,0.0,,,,,,,,,,,,,0.0
1955-08-31,28.5213211943,,24.87676886792453,,,1.0848803519690955,-0.834579875452998,0.9259894008997493,0.0,0.0,1.5813703840331157,-0.36637144394863475,0.0,0.0,-1.075195282016497,-0.7321838269985332,0.0,0.0,,,,,,,,,,,,,0.0
1955-09-30,28.8084949504,,24.87676886792453,,,1.0606676145981448,-0.8169491028524485,0.9028685281168591,0.0,0.0,1.444412520663552,-0.39984280855673715,0.0,0.0,-0.897116273716115,-0.051393457250236696,0.0,0.0,,,,,,,,,,,,,0.0
1955-10-31,28.8084949504,,25.28436578171091,,,1.0606676145981448,-0.7520318582527782,0.9620606304666691,0.0,0.0,1.414710742177477,-0.387595095676629,0.0,0.0,-0.8796652236528069,-0.013785089619640867,0.0,0.0,,,,,,,,,,,,,0.0
1955-11-30,28.8084949504,,25.28436578171091,,,1.0606676145981448,-0.7365326019971397,0.9402474080568475,0.0,0.0,1.3862523141247418,-0.3768487532326861,0.0,0.0,-0.8625047372141526,0.024273915222723597,0.0,0.0,,,,,,,,,,,,,0.001956417693823824
1955-12-31,29.1772671848,,25.28436578171091,,,1.0406029336431482,-0.7212085987626655,0.9206005026091024,0.0,0.0,1.2721269576607255,-0.28597984081184613,0.0,0.0,-0.644716614117415,0.5569796157099318,0.0,0.0,,,,,,,,,,,,,0.04489118320121739
1956-01-31,29.1772671848,,25.8905238375515,,,1.0406029336431482,-0.634273815882847,0.8802494162370739,0.0,0.0,1.2467213804091102,-0.2912128727258947,0.0,0.0,-0.6314826667283001,0.5893161568773101,0.0,0.0,,,,,,,,,,,,,0.04749742865921001
1956-02-29,29.1772671848,,25.8905238375515,,,1.0406029336431482,-0.620662354896073,0.8670626108453225,0.0,0.0,1.22217241527106,-0.29610961544516834,0.0,0.0,-0.6183591781812687,0.6221336728443276,0.0,0.0,,,,,,,,,,,,,0.05014243949969918
1956-03-31,30.0914189953,,25.8905238375515,,,0.9768998953434124,-0.6071544424789008,0.855150309349771,0.0,0.0,0.9231933317132489,-0.3526301394085415,0.0,0.0,-0.09712046022981867,0.9784727949721127,0.0,0.0,,,,,,,,,,,,,0.07886249381050209
1956-04-30,30.0914189953,,26.902282036278525,,,0.9768998953434124,-0.47056017798663174,0.8158797288047426,0.0,0.0,0.904753114676739,-0.3606350234795478,0.0,0.0,-0.0822913100710625,0.9720351053551934,0.0,0.0,,,,,,,,,,,,,0.07834363190634185
1956-05-31,30.0914189953,,26.902282036278525,,,0.9768998953434124,-0.45638805945656635,0.8122158124548204,0.0,0.0,0.8866620016920888,-0.36844102144743673,0.0,0.0,-0.06716638722116057,0.9663857248780185,0.0,0.0,,,,,,,,,,,,,0.07788830577443127
1956-06-30,31.0699881916,,26.902282036278525,,,1.0081608377290057,-0.44219132505654124,0.8093007084017734,0.0,0.0,1.007657723790744,-0.2525105867314663,0.0,0.0,0.5082743037663207,1.6282306467964645,2.0,1.0,,,,,,,,,,,,,0.13123137399922874
1956-07-31,31.0699881916,,25.237714285714283,,,1.0081608377290057,-0.6316339673022743,0.22083028065994137,0.0,0.0,0.988722482317559,-0.2609681160876952,0.0,0.0,0.5241370101507232,1.6214308652015688,2.0,1.0,,,,,,,,,,,,,0.13068332837476607
1956-08-31,31.0699881916,,25.237714285714283,,,1.0081608377290057,-0.6160623182150488,0.2185175572379493,0.0,0.0,0.9702726452848007,-0.2690917320637727,0.0,0.0,0.5404662902403313,1.6156615722568284,2.0,1.0,,,,,,,,,,,,,0.13021833759374132
1956-09-30,31.6135269754,,25.237714285714283,,,1.0257616205510034,-0.6005578891272781,0.21639121372517034,0.0,0.0,1.0323529218226941,-0.3224823575207274,0.0,0.0,0.8765654973446744,1.7736817710607893,2.0,1.0,,,,,,,,,,,,,0.14295437585065254
1956-10-31,31.6135269754,,25.24706539966462,,,1.0257616205510034,-0.5837645580075016,0.16826730024527659,0.0,0.0,1.014022360647229,-0.3265854568215518,0.0,0.0,0.8919116910846956,1.7715769147375025,2.0,1.0,,,,,,,,,,,,,0.14278472962275518
1956-11-30,31.6135269754,,25.24706539966462,,,1.0257616205510034,-0.5681741596854303,0.16835844231170938,0.0,0.0,0.9962670287102915,-0.33038494610912617,0.0,0.0,0.9076686588971239,1.7701733961112764,2.0,1.0,,,,,,,,,,,,,0.1426716094833477
