as_of_date,factor_raw,pctl_5y,pctl_10y,delta_4q,delta_delta,slope_4q,delta_zscore,consecutive_rises
1967-02-28,37.3301469838,95.0,97.5,1.8510403721999964,-0.26793748860000477,0.20894866677999344,0.9583273667754327,0.0
1967-03-31,37.6764960076,100.0,100.0,0.7729620685,-1.0780783036999964,0.21843093332999466,0.1576942409373634,1.0
1967-04-30,37.6764960076,100.0,100.0,0.7729620685,-1.0780783036999964,0.21843093332999466,0.1576942409373634,1.0
1967-05-31,37.6764960076,100.0,100.0,0.7729620685,-1.0780783036999964,0.21843093332999466,0.1576942409373634,1.0
1967-06-30,37.609805155,90.0,95.0,0.7683856200999983,-0.004576448400001709,0.022256328299993113,0.15869892895821627,0.0
1967-07-31,37.609805155,90.0,95.0,0.7683856200999983,-0.004576448400001709,0.022256328299993113,0.15869892895821627,0.0
1967-08-31,37.609805155,90.0,95.0,0.7683856200999983,-0.004576448400001709,0.022256328299993113,0.15869892895821627,0.0
1967-09-30,37.8566371871,100.0,100.0,0.20557011849999896,-0.5628155015999994,0.1512779757299976,-0.2725565596735218,1.0
1967-10-31,37.8566371871,100.0,100.0,0.20557011849999896,-0.5628155015999994,0.1512779757299976,-0.2725565596735218,1.0
1967-11-30,37.8566371871,100.0,100.0,0.20557011849999896,-0.5628155015999994,0.1512779757299976,-0.2725565596735218,1.0
1967-12-31,36.809154501,65.0,82.5,-0.520992482799997,-0.726562601299996,-0.23551924877000488,-0.8229955330107755,0.0
1968-01-31,36.809154501,65.0,82.5,-0.520992482799997,-0.726562601299996,-0.23551924877000488,-0.8229955330107755,0.0
1968-02-29,36.809154501,65.0,82.5,-0.520992482799997,-0.726562601299996,-0.23551924877000488,-0.8229955330107755,0.0
1968-03-31,37.5619484724,80.0,90.0,-0.11454753520000338,0.4064449475999936,-0.11910527339000576,-0.5208856174834354,1.0
1968-04-30,37.5619484724,80.0,90.0,-0.11454753520000338,0.4064449475999936,-0.11910527339000576,-0.5208856174834354,1.0
1968-05-31,37.5619484724,80.0,90.0,-0.11454753520000338,0.4064449475999936,-0.11910527339000576,-0.5208856174834354,1.0
1968-06-30,37.0097016347,70.0,85.0,-0.6001035202999958,-0.4855559850999924,-0.17880126858000484,-0.9290901226921029,0.0
1968-07-31,37.0097016347,70.0,85.0,-0.6001035202999958,-0.4855559850999924,-0.17880126858000484,-0.9290901226921029,0.0
1968-08-31,37.0097016347,70.0,85.0,-0.6001035202999958,-0.4855559850999924,-0.17880126858000484,-0.9290901226921029,0.0
1968-09-30,37.4365363914,75.0,87.5,-0.4201007957000016,0.18000272459999422,0.13298988334999362,-0.8640242465328114,1.0
1968-10-31,37.4365363914,75.0,87.5,-0.4201007957000016,0.18000272459999422,0.13298988334999362,-0.8640242465328114,1.0
1968-11-30,37.4365363914,75.0,87.5,-0.4201007957000016,0.18000272459999422,0.13298988334999362,-0.8640242465328114,1.0
1968-12-31,37.3020881765,65.0,82.5,0.492933675499998,0.9130344711999996,-0.035274613100006694,-0.17169457232603713,0.0
1969-01-31,37.3020881765,65.0,82.5,0.492933675499998,0.9130344711999996,-0.035274613100006694,-0.17169457232603713,0.0
1969-02-28,37.3020881765,65.0,82.5,0.492933675499998,0.9130344711999996,-0.035274613100006694,-0.17169457232603713,0.0
