date,skew_raw,skew_pctl_1y,skew_pctl_5y,skew_zscore_3m,skew_zscore_1y,skew_zscore_3y,skew_delta_zscore_3m,skew_delta_zscore_1y
2020-09-09,132.50999450683594,61.111111111111114,62.301587301587304,-1.4473858877714727,0.27964851853871986,0.3166426675307035,-0.08837577998368129,1.4944560704248675
2020-09-10,130.16000366210938,51.587301587301596,53.25396825396825,-2.005038513443845,-0.0017657137954724038,0.07287589058072493,-0.3642059425753107,1.146317282528008
2020-09-11,125.41999816894531,28.968253968253972,31.9047619047619,-2.8549968872103992,-0.565219466089246,-0.4198545345856705,-1.6828948028605295,0.6507672526920554
2020-09-14,125.41999816894531,28.57142857142857,31.825396825396822,-2.6853193927593386,-0.5703728259474549,-0.41918275713900127,-1.6800711380386097,0.8154655701971383
2020-09-15,130.9499969482422,56.74603174603175,56.74603174603175,-1.5379756464276464,0.08084936818950542,0.15621450535633216,-1.5156065468268392,1.3060666340709268
2020-09-16,132.9499969482422,63.095238095238095,64.12698412698413,-1.1421650374658006,0.3132995622323615,0.3636863304414689,-0.8149576720865344,1.641921433220153
2020-09-17,136.05999755859375,73.80952380952381,74.52380952380952,-0.5404571902473513,0.6790823384258613,0.6864903312655284,-0.6547728074431902,1.961494906732006
2020-09-18,139.41000366210938,83.33333333333334,84.60317460317461,0.0974316352125389,1.0731018633920273,1.0330502806765833,-0.1724590985695842,2.215775377969276
2020-09-21,132.08999633789062,58.333333333333336,60.079365079365076,-1.307885512177057,0.18738557270612663,0.2723629795002924,-1.1311784866728012,1.4522367825280242
2020-09-22,130.63999938964844,50.79365079365079,54.52380952380952,-1.5492449622951872,0.006103744732992518,0.1222119511246799,-1.2573671151389256,1.4347468756789086
2020-09-23,129.83999633789062,46.82539682539682,51.42857142857142,-1.6533703198490395,-0.09708647134315543,0.039525534672994404,-1.3503542693257866,1.2944244183859097
2020-09-24,129.83999633789062,46.42857142857143,51.34920634920634,-1.6323924985021883,-0.10331275034053436,0.04045324075864973,-0.9191181655421308,1.2955746103633285
2020-09-25,129.1699981689453,42.06349206349206,48.095238095238095,-1.6915255313565263,-0.19200970578615462,-0.028403051861099902,-1.7234132380185132,1.2740571413581945
2020-09-28,129.25999450683594,42.857142857142854,48.73015873015873,-1.6238377377562994,-0.18823847143432682,-0.01885751423802972,-1.4832649911752303,1.3760373670180688
2020-09-29,123.93000030517578,18.253968253968253,24.92063492063492,-2.4358695493544342,-0.8558742378458678,-0.5718376816160008,-3.7328832325569254,0.8192606677030517
2020-09-30,123.93000030517578,17.857142857142858,24.92063492063492,-2.2910892583137334,-0.8623074783428353,-0.5699817027129079,-2.958597199207939,0.704936796858771
2020-10-01,120.94000244140625,10.317460317460316,15.873015873015872,-2.607558276402017,-1.2463890859111042,-0.8790312428764849,-3.7974954027954833,0.7815926191343042
2020-10-02,117.77999877929688,5.158730158730158,8.571428571428571,-2.8488482718890675,-1.6572267507999454,-1.2055141674652994,-3.510437021326734,0.7177451509916848
2020-10-05,119.52999877929688,7.936507936507936,12.698412698412698,-2.420432476338537,-1.4448362209936012,-1.0204796216717176,-2.9522456942494477,0.5718443002037283
2020-10-06,119.52999877929688,7.5396825396825395,12.619047619047619,-2.276112735029153,-1.4538369830266167,-1.0178978570069668,-2.947261999957731,0.5700169534087387
