date,move_raw,move_pctl_1y,move_pctl_5y,move_zscore_3m,move_zscore_1y,move_zscore_3y,move_delta_zscore_3m,move_delta_zscore_1y
2003-05-30,99.80999755859375,20.0,,-0.24303962434999363,-0.9136680777408782,,,
2003-06-02,101.6500015258789,22.058823529411764,,-0.08378898066895006,-0.762438570028761,,,
2003-06-04,105.18000030517578,33.57664233576642,,0.21556971398344688,-0.4782861548990408,,,
2003-06-05,108.37999725341797,37.68115942028986,,0.4840987293405517,-0.22107923545283079,,,
2003-06-06,103.3499984741211,26.618705035971225,,0.04939899020157134,-0.6223443207071315,,,
2003-06-09,103.06999969482422,25.0,,0.027341263430919017,-0.6416547194734444,,,
2003-06-11,104.69999694824219,33.33333333333333,,0.16982736912382745,-0.5077718556798345,,,
2003-06-12,101.58000183105469,21.12676056338028,,-0.09583528906583179,-0.7561507607992171,,,
2003-06-13,103.18000030517578,27.27272727272727,,0.043888313223590436,-0.6233815066998875,,,
2003-06-16,101.5999984741211,21.52777777777778,,-0.0800109387211248,-0.7476935646350308,,,
2003-06-17,105.3499984741211,36.55172413793103,,0.2528727238453345,-0.44069739583714307,,,
2003-06-18,111.45999908447266,47.94520547945205,,0.8024946838329763,0.057739049501188314,,,
2003-06-19,113.38999938964844,51.02040816326531,,1.0130657187927377,0.21502518280164684,,,
2003-06-23,108.44999694824219,40.54054054054054,,0.6312265340356962,-0.1901818535465609,,,
2003-06-24,105.66000366210938,36.91275167785235,,0.41412950201205245,-0.41851140626209987,,,
2003-06-25,106.08999633789062,38.666666666666664,,0.5056917205580054,-0.3815097068618682,,,
2003-06-26,106.5999984741211,39.0728476821192,,0.597364221428348,-0.3379834800100036,,,
2003-06-27,108.19000244140625,40.78947368421053,,0.794250682577961,-0.2050796479345103,,,
2003-06-30,103.5999984741211,28.104575163398692,,0.3264089672169217,-0.5853567177947583,,,
2003-07-01,100.55999755859375,18.83116883116883,,0.015568227185553939,-0.834841257997505,,,
2003-07-02,106.0999984741211,39.35483870967742,,0.669014027951599,-0.3699343286114632,,,
2003-07-03,107.51000213623047,41.02564102564102,,0.8476790062773006,-0.2507690747339688,,,
2003-07-07,104.87999725341797,34.394904458598724,,0.5549476424809959,-0.47028714871320443,,,
2003-07-09,101.9800033569336,22.151898734177212,,0.25072316773220177,-0.7115626961353709,,,
2003-07-10,103.08999633789062,25.157232704402517,,0.4221172078554966,-0.6150849976584858,,,
2003-07-11,98.87000274658203,15.0,,-0.07500069115841843,-0.9665115012293989,,,
2003-07-14,99.30000305175781,15.527950310559005,,0.009174180519996425,-0.9247235849381885,,,
2003-07-15,106.41999816894531,41.358024691358025,,0.9631312046684263,-0.3203810287082942,,,
2003-07-16,109.88999938964844,49.079754601226995,,1.4019571708497345,-0.025479210070888502,,,
2003-07-17,110.05999755859375,50.0,,1.391907775930726,-0.010957441552256196,,,
2003-07-18,104.91999816894531,35.75757575757576,,0.7207727965182181,-0.4487373660989254,,,
2003-07-21,114.73999786376953,60.8433734939759,,1.9119003389241875,0.39145939998457374,,,
2003-07-22,120.5,79.64071856287424,,2.461277753895212,0.881627712646409,,,
2003-07-23,117.19999694824219,70.83333333333334,,1.9651433111073906,0.5954988131636728,,,
2003-07-24,115.12000274658203,61.53846153846154,,1.6540880426756208,0.41488334297836044,,,
2003-07-25,115.93000030517578,65.29411764705883,,1.6739479367958603,0.48307538341799594,,,
2003-07-28,126.36000061035156,91.22807017543859,,2.622833145096047,1.3740354556000505,,,
2003-07-29,141.44000244140625,99.4186046511628,,3.6553968197985394,2.6138529687740455,,,
2003-07-30,146.99000549316406,99.42196531791907,,3.6417393339594173,2.9940130893058976,,,
2003-07-31,160.86000061035156,99.42528735632183,,4.045845974446028,3.9398773682898978,,,
2003-08-01,157.22000122070312,98.85714285714286,,3.3719549946384126,3.5091865742853328,,,
2003-08-04,145.7100067138672,97.72727272727273,,2.458549080355902,2.570329039388024,,,
2003-08-05,144.5,97.17514124293785,,2.250441372937214,2.430161963262203,,,
2003-08-06,144.3800048828125,96.62921348314607,,2.1269161860844337,2.3754616290611854,,,
2003-08-07,129.14999389648438,91.62011173184358,,1.2046636458929671,1.2508815840475727,,,
2003-08-08,130.9600067138672,94.44444444444444,,1.2671419330190006,1.3720993978347487,,,
2003-08-11,139.8300018310547,95.58011049723757,,1.7127847910443024,1.9911156358348117,,,
2003-08-12,131.6699981689453,94.5054945054945,,1.209374472176775,1.3895514008086316,,,
2003-08-13,144.75,97.26775956284153,,1.880400221862777,2.292773869925866,,,
2003-08-14,147.38999938964844,98.36956521739131,,1.952129386579458,2.4336541209867346,,,
2003-08-15,140.58999633789062,94.5945945945946,,1.5252875182676098,1.9303581607023452,,,
2003-08-18,132.00999450683594,93.01075268817203,,1.0146168745949546,1.321799136324257,,,
2003-08-19,124.12000274658203,78.6096256684492,,0.542095141535857,0.7691150580686122,,,
2003-08-20,128.32000732421875,86.70212765957447,,0.7584686274199104,1.0558976419693782,,,
2003-08-22,135.08999633789062,93.65079365079364,,1.1162931379333902,1.5142717834321218,,2.8834591283704807,
2003-08-25,132.7899932861328,93.15789473684211,,0.9517408923996564,1.3444944063223674,,2.447950980253087,
2003-08-26,130.8000030517578,89.52879581151832,,0.8102277045187191,1.1988758257243797,,1.7854164297742137,
2003-08-27,127.72000122070312,84.375,,0.6125088571015416,0.9806635767251548,,1.2377416158778054,
2003-08-28,128.72999572753906,86.01036269430051,,0.6487893704682437,1.0448605715280177,,1.7552784722347954,
2003-08-29,126.55000305175781,81.95876288659794,,0.50028956159034,0.889874625333123,,1.8517671681096064,
2003-09-02,135.60000610351562,93.84615384615384,,0.999375725284082,1.5036856434037802,,2.452311530034085,
2003-09-03,134.08999633789062,92.85714285714286,,0.8818711199897795,1.3889720669420877,,2.2727042505555395,
2003-09-04,127.77999877929688,83.24873096446701,,0.48776739576658706,0.9499826565041569,,1.9002116225878962,
2003-09-05,124.7300033569336,75.25252525252525,,0.28579758800027205,0.7370907236841782,,1.6507588014250563,
2003-09-08,120.08999633789062,67.33668341708542,,-0.011043860813781788,0.4160071310742307,,1.1784457011029916,
2003-09-09,125.55999755859375,78.0,,0.3035506315653812,0.7906403229246521,,1.268926477823693,
2003-09-10,118.76000213623047,64.17910447761194,,-0.1228295795583825,0.31958752552486186,,0.5406667609776926,
2003-09-11,120.41000366210938,68.31683168316832,,-0.03848754472187324,0.4326589321693611,,1.0550032528764925,
2003-09-12,120.87000274658203,69.95073891625616,,-0.027768905246348563,0.4632137169995948,,1.1048684364730392,
2003-09-15,119.27999877929688,63.725490196078425,,-0.14310976720838153,0.35162015394533097,,0.8593920096251655,
2003-09-16,118.69999694824219,62.926829268292686,,-0.1994861597722869,0.3103491787133191,,1.066499939512536,
2003-09-17,117.81999969482422,60.679611650485434,,-0.27373351981936433,0.24821493477685544,,0.8715964414767429,
2003-09-18,116.88999938964844,57.48792270531401,,-0.3544069132241944,0.18262101321035487,,0.9303145778453856,
2003-09-19,112.4000015258789,44.230769230769226,,-0.6607170128559375,-0.13228169641097948,,0.3084156994261636,
2003-09-22,115.5,52.15311004784689,,-0.461377848425688,0.08566970917211822,,0.027930659670929905,
2003-09-23,115.19999694824219,50.95238095238095,,-0.48365284165148476,0.06435322145768373,,-0.1506719613439631,
2003-09-24,115.0,49.28909952606635,,-0.5063522040541304,0.05009244787445894,,0.24027430142101983,
2003-09-25,112.69999694824219,43.86792452830189,,-0.671606025001195,-0.1126611134072869,,0.30585029285481297,
2003-09-26,113.5,45.539906103286384,,-0.6302453901326,-0.05569342524618632,,0.3258162816156819,
2003-09-29,115.43000030517578,52.336448598130836,,-0.5133170542428842,0.08155653998933654,,0.41954001999934015,
2003-09-30,116.69000244140625,58.139534883720934,,-0.43969170379105565,0.17108615646204164,,0.37616580439655195,
2003-10-01,118.23999786376953,62.5,,-0.35424513992669887,0.2812739841163322,,0.8666307019110905,
2003-10-02,122.66000366210938,72.81105990783409,,-0.07295062371979,0.5963036631502963,,1.4311449211478013,
2003-10-03,124.80000305175781,77.52293577981652,,0.05860767968559957,0.7472803309955307,,1.1172146596069938,
2003-10-06,121.5999984741211,71.68949771689498,,-0.18965641504411568,0.5157832812583458,,0.7665523559923146,
2003-10-07,119.16000366210938,64.54545454545455,,-0.38942554413274943,0.33925034057889636,,0.8095374892921008,
2003-10-08,121.69999694824219,71.94570135746606,,-0.23016697579837406,0.5209923344529421,,1.232555030588313,
2003-10-09,120.16000366210938,67.56756756756756,,-0.3747986843099386,0.40863318385853403,,1.0237181815170198,
2003-10-10,118.2699966430664,60.98654708520179,,-0.5619830581887316,0.2711452643065934,,1.2376567655359922,
2003-10-13,118.2699966430664,60.71428571428571,,-0.6059159653547892,0.2704974858184407,,1.195221070756629,
2003-10-14,118.1500015258789,60.0,,-0.6422981452640198,0.261153866043529,,0.5815348947518233,
2003-10-15,122.29000091552734,73.00884955752213,,-0.3162378778655885,0.5611333228042817,,0.5866125328751702,
2003-10-16,127.37999725341797,83.70044052863436,,0.09439601425122071,0.9286927724482759,,0.9396502140005321,
2003-10-17,125.55000305175781,79.82456140350878,,-0.09442738523842835,0.7922870583295888,,1.2410244244285142,
2003-10-20,124.41000366210938,76.41921397379913,,-0.21113203693268542,0.7066926702101155,,0.31523327022554176,
2003-10-21,117.66000366210938,57.826086956521735,,-0.8094637555598008,0.21260613020414543,,-0.6690215824422636,
2003-10-22,118.16999816894531,59.307359307359306,,-0.7661488417725163,0.24940503816436324,,-0.3460937749993096,
2003-10-23,120.0999984741211,66.8103448275862,,-0.6041918029835155,0.39015416352586707,,-0.024729179452493366,
2003-10-24,119.55999755859375,64.37768240343348,,-0.6608080614436757,0.349587279039202,,-0.13348810437879394,
2003-10-27,118.19999694824219,58.97435897435898,,-0.7682508863768217,0.24878564539541065,,-1.1252498102046398,
2003-10-28,116.5199966430664,53.191489361702125,,-0.890809695706031,0.12444440506533642,,-2.489408563708709,
2003-10-29,111.83999633789062,37.71186440677966,,-1.2845683747078245,-0.22142393754373957,,-3.2154370268496373,
2003-10-30,119.0199966430664,63.29113924050633,,-0.6156153610165238,0.3103184511038626,,-3.629558917186035,
2003-10-31,118.76000213623047,62.60504201680672,,-0.6354240722235397,0.29033928389414587,,-3.218847290391187,
2003-11-04,116.2300033569336,51.46443514644351,,-0.8985673220119464,0.10177828297815826,,-2.468550756409866,
2003-11-05,119.45999908447266,65.0,,-0.504021437279779,0.34194140344343854,,-2.0882205598187644,
2003-11-06,123.87999725341797,75.51867219917013,,0.07035609811385647,0.6702645496467748,,-1.7051970794144107,
2003-11-07,120.56999969482422,69.83471074380165,,-0.33357862188721393,0.4215695503271754,,-0.8293120337203972,
2003-11-10,117.81999969482422,56.79012345679012,,-0.6601997964038068,0.21498814988566511,,-1.1571112479490835,
2003-11-12,115.80999755859375,48.77049180327869,,-0.8976547715367575,0.06390473633673327,,-1.9272108994980783,
2003-11-13,113.68000030517578,40.40816326530612,,-1.142777283545751,-0.09618988585441002,,-1.4857412866630417,
2003-11-14,114.25,41.86991869918699,,-1.0743875380139174,-0.05309918991785768,,-2.345873059843724,
2003-11-17,113.9800033569336,40.48582995951417,,-1.1581264117826668,-0.07335153900076787,,-2.5070056599875024,
2003-11-18,114.0999984741211,41.12903225806452,,-1.1524969748375282,-0.06413637224086212,,-1.9944945329432073,
2003-11-19,114.8499984741211,44.57831325301205,,-1.000424757318729,-0.007220646165151836,,-1.3290197824894088,
2003-11-20,114.8499984741211,44.4,,-0.9702722108027244,-0.0072062477623141994,,-0.7763213058309264,
2003-11-21,114.44000244140625,42.62948207171315,,-1.0100774825079994,-0.03836118024724733,,-1.0942588222166254,
2003-11-24,109.97000122070312,32.93650793650794,,-1.7743581515397615,-0.37868541501508374,,-1.8929571984472056,
2003-11-25,106.7300033569336,27.77777777777778,,-2.2863613613067244,-0.6220408109094792,,-1.9665352172318467,
2003-11-26,104.8499984741211,22.61904761904762,,-2.503735402102458,-0.7599412037084103,,-1.95881702943279,
2003-11-28,104.91000366210938,23.809523809523807,,-2.361716132537077,-0.7489251098551749,,-1.7295886865803296,
2003-12-01,113.13999938964844,39.285714285714285,,-0.9214739833562976,-0.11373178890170392,,-1.1585923604297217,
2003-12-02,116.52999877929688,55.952380952380956,,-0.305266657523258,0.15083354276344063,,-0.7390410825696824,
2003-12-03,117.87999725341797,61.111111111111114,,-0.016472970613073883,0.25779888360531517,,-1.245886759798465,
2003-12-04,120.18000030517578,71.82539682539682,,0.5133517765032978,0.4373908751814626,,-0.9515811917606252,
2003-12-05,116.41999816894531,55.158730158730165,,-0.25033153918025386,0.15065182610548924,,-0.7993308303986677,
2003-12-08,113.76000213623047,41.66666666666667,,-0.806480126692129,-0.05131207522139144,,-0.7884027989055696,
2003-12-09,115.27999877929688,49.60317460317461,,-0.45238077415488426,0.06817879342909187,,-0.3478283376451388,
2003-12-10,112.91000366210938,39.285714285714285,,-0.954645600394025,-0.11312849516046891,,-0.9037688180851211,
2003-12-11,109.19999694824219,32.53968253968254,,-1.721536569672175,-0.3957254561078183,,-0.7153129816326802,
2003-12-12,111.05000305175781,36.904761904761905,,-1.2673688979643907,-0.247398912977089,,-0.6800578451464501,
2003-12-15,111.01000213623047,36.904761904761905,,-1.234227399761207,-0.2459100608439306,,-0.7091237778435254,
2003-12-16,110.05000305175781,34.92063492063492,,-1.393183475207213,-0.31540779071481045,,-0.6670279446601415,
2003-12-17,109.58000183105469,33.33333333333333,,-1.4408602748219221,-0.3466602738966513,,-0.6570094526099703,
2003-12-18,107.11000061035156,28.968253968253972,,-1.8744137868553084,-0.5347999396547409,,-0.7830148744315963,
2003-12-19,109.2300033569336,33.33333333333333,,-1.3896220920758349,-0.3627407448936709,,-0.5453617581040258,
2003-12-22,114.08999633789062,46.03174603174603,,-0.4094524665904683,0.023602542661227757,,0.15588423907220722,
2003-12-23,115.27999877929688,53.17460317460318,,-0.16629235166503525,0.11771147590673925,,0.03204176673462103,
2003-12-24,116.2300033569336,58.333333333333336,,0.023901670730989446,0.1934564838629429,,0.12910326240525916,
2003-12-26,116.2300033569336,58.333333333333336,,0.019931881760562164,0.19376115583436088,,0.14366870795990194,
2003-12-29,116.47000122070312,60.71428571428571,,0.05688248754529809,0.21264092691942255,,0.32530204032670945,
2003-12-30,116.54000091552734,61.904761904761905,,0.06148418079796083,0.21945721040278993,,0.27515063564897624,
2003-12-31,117.91000366210938,67.06349206349206,,0.3342523320533005,0.3284443261773386,,0.24688778618800206,
2004-01-02,118.01000213623047,67.46031746031747,,0.35012662528612304,0.33656983813693137,,0.16548368167488972,
2004-01-05,113.83999633789062,45.23809523809524,,-0.48937408802265303,0.010032897488098201,,-0.271241086628234,
2004-01-06,108.7699966430664,32.142857142857146,,-1.4764168142818193,-0.3867851217553672,,-0.9830887849056635,
2004-01-07,110.91000366210938,38.492063492063494,,-1.013708942680745,-0.21304542078589292,,-0.9603257517814237,
2004-01-08,109.70999908447266,35.317460317460316,,-1.2233754359502733,-0.3048701920226408,,-0.8206534732809867,
2004-01-09,102.81999969482422,15.873015873015872,,-2.477210217302186,-0.8463889498571637,,-1.1856392904360602,
2004-01-12,100.20999908447266,11.904761904761903,,-2.7718265476374926,-1.0452152387478237,,-1.5662075732007659,
2004-01-13,97.54000091552734,8.333333333333332,,-2.9846776746440367,-1.2464952299530485,,-1.6551284138115825,
2004-01-14,100.83000183105469,13.492063492063492,,-2.2678866042723898,-0.9783206486207866,,-1.24946591292738,
2004-01-15,103.63999938964844,21.03174603174603,,-1.7209795347767833,-0.7495430421561876,,-1.0200405279746283,
2004-01-16,104.52999877929688,23.809523809523807,,-1.5156849847291947,-0.6730977965748759,,-0.934251662618405,
2004-01-20,102.7300033569336,16.666666666666664,,-1.738408482803632,-0.8105096674683421,,-1.371642990272624,
2004-01-21,103.43000030517578,20.634920634920633,,-1.597430584073828,-0.7495023613636586,,-1.6781951338119345,
2004-01-22,105.7300033569336,29.365079365079367,,-1.1975278399311668,-0.5617766936274903,,-1.354063751957079,
2004-01-23,112.22000122070312,45.63492063492063,,-0.08559753616820831,-0.044207625412389616,,-0.7509002956225052,
2004-01-26,114.44000244140625,53.96825396825397,,0.3066532889144604,0.13388358308834672,,-0.07872254711579871,
2004-01-27,111.5999984741211,44.44444444444444,,-0.16758722265626363,-0.09101309078930407,,-0.3404181289536673,
2004-01-28,116.52999877929688,67.06349206349206,,0.7081099970590065,0.3003908314647779,,-0.08976333206108916,
2004-01-29,124.93000030517578,87.3015873015873,,2.1167695984054204,0.9630998805868705,,0.6135126015476684,
2004-01-30,116.75,67.85714285714286,,0.7198827009497075,0.3139773219148772,,0.06519167651946656,
2004-02-02,116.20999908447266,62.301587301587304,,0.6281333985595531,0.27067525325750713,,0.1462308481921707,
2004-02-03,116.4000015258789,64.28571428571429,,0.6462501220255794,0.28369493799786966,,0.5051188755416092,
2004-02-04,120.70999908447266,81.74603174603175,,1.3735507462620176,0.6211450257160734,,0.31082657461221086,
2004-02-05,125.7300033569336,88.09523809523809,,2.145512866165953,1.0120277320660136,,0.7216884481718677,
2004-02-06,115.11000061035156,56.34920634920635,,0.39052430390581394,0.17262636557028238,,0.07084808259212412,
2004-02-09,107.43000030517578,33.33333333333333,,-0.8549162178316473,-0.4321126761419897,,-0.7740540795854283,
2004-02-10,107.41999816894531,33.33333333333333,,-0.8330405325966956,-0.43053829020761986,,-1.1008028398543948,
2004-02-11,95.62000274658203,6.746031746031746,,-2.6566985227094855,-1.352767911120896,,-1.7743374614480714,
2004-02-12,96.33999633789062,8.73015873015873,,-2.383436857173718,-1.287240990936919,,-1.502229140822584,
2004-02-13,96.33000183105469,8.73015873015873,,-2.2460592150107765,-1.2800298958769225,,-1.3439346322136558,
2004-02-17,93.61000061035156,5.952380952380952,,-2.4756903791784053,-1.4807755549727744,,-1.3845856691183642,
2004-02-18,92.62999725341797,5.952380952380952,,-2.4424611193153,-1.5423778708331326,,-1.489278680915275,
2004-02-19,91.6500015258789,5.158730158730158,,-2.4085429843263624,-1.6027614801827126,,-1.5294099411819446,
2004-02-20,92.83000183105469,6.746031746031746,,-2.1322885501913214,-1.4979978180404225,,-1.4338614457995604,
2004-02-23,91.04000091552734,4.761904761904762,,-2.22037239116191,-1.6202170851748416,,-1.6129964390096898,
2004-02-24,90.94000244140625,4.761904761904762,,-2.1124093264343777,-1.612919825183744,,-1.6057135774214297,
2004-02-25,92.36000061035156,6.746031746031746,,-1.8579995558009117,-1.4918222002060144,,-1.453461019958767,
2004-02-26,93.19999694824219,8.333333333333332,,-1.6920413226985889,-1.415761278450735,,-1.0370758634356512,
2004-02-27,90.13999938964844,3.968253968253968,,-1.9387700192206547,-1.6307458742622576,,-1.0087050633527785,
2004-03-01,90.13999938964844,3.968253968253968,,-1.860738369635789,-1.6175556995183349,,-0.8576144958099245,
2004-03-02,96.08000183105469,12.3015873015873,,-1.2145132300659442,-1.166442277658512,,-0.41751716780333703,
2004-03-03,104.37000274658203,29.761904761904763,,-0.34827565019705525,-0.5480614449144455,,-0.4343296560127416,
2004-03-04,100.2300033569336,18.253968253968253,,-0.7495040345852032,-0.8549412828212165,,-1.0057748255846573,
2004-03-05,92.30000305175781,7.5396825396825395,,-1.511329222416949,-1.437782540666961,,-1.6955814242722762,
2004-03-08,91.58000183105469,6.746031746031746,,-1.531300016269203,-1.4781942991418815,,-1.915585174323344,
2004-03-09,93.30000305175781,10.317460317460316,,-1.3109864787330192,-1.3439504595603036,,-1.4946022856657928,
2004-03-10,95.48999786376953,11.904761904761903,,-1.055500323712763,-1.176834444022427,,-1.1255223688010356,
2004-03-11,99.8499984741211,19.444444444444446,,-0.5945776845300008,-0.8552454823527711,,-0.9234242757818629,
2004-03-12,97.75,15.873015873015872,,-0.7819884327492085,-1.0078516237490405,,-0.8947231285885715,
