date,tlt_shares,tlt_flow_yoy,tlt_flow_3m,tlt_flow_pctl_1y,tlt_flow_pctl_5y,tlt_flow_zscore_3m,tlt_flow_zscore_1y,tlt_flow_zscore_3y,tlt_flow_delta_zscore_3m,tlt_flow_delta_zscore_1y
2009-05-12,19900000.0,-6.417112299465244,-17.751479289940832,26.58730158730159,69.44444444444444,-0.20830549168571508,-0.29313297989434045,0.4156926895641061,-0.7562247298388962,-0.39082947735218876
2009-05-13,19600000.0,-4.8128342245989275,-16.666666666666675,30.555555555555557,70.7936507936508,-0.1315122775522793,-0.2198333027529951,0.435919973631353,-0.6590562897636963,-0.4152068851114655
2009-05-14,19600000.0,-4.255319148936176,-16.666666666666675,32.53968253968254,71.42857142857143,-0.09731642915921009,-0.19317557324362405,0.44231663616667743,-0.760426339842188,-0.3973800492156296
2009-05-15,19800000.0,-0.0,-17.159763313609467,44.44444444444444,75.87301587301587,0.09207971477142042,-0.004198390025442735,0.4976808567991272,-0.6262773704872506,-0.2834549670070988
2009-05-18,19800000.0,2.941176470588236,-17.159763313609467,51.98412698412699,78.65079365079364,0.23185948016673816,0.1252193514552325,0.535451289927826,-0.898717913156243,-0.19226285615734695
2009-05-19,19400000.0,3.960396039603964,-16.167664670658688,53.96825396825397,79.84126984126985,0.29114647403128374,0.1692513954695218,0.5473049308217848,-0.8900999168774755,-0.1802464918421528
2009-05-20,19400000.0,-3.1914893617021267,-18.29268292682926,34.523809523809526,72.14285714285714,-0.0026401077112831635,-0.1464094477163387,0.4507862929117888,-1.019328985828485,-0.360956777198503
2009-05-21,19700000.0,-4.78723404255319,-19.393939393939384,31.349206349206348,70.47619047619048,-0.05577998294209743,-0.21549733196103882,0.42793399663956894,-1.0955454061528043,-0.3840742178399336
2009-05-22,19500000.0,-8.93854748603351,-18.181818181818187,23.809523809523807,66.03174603174602,-0.22038403382232,-0.3962721591981578,0.37125695921621177,-1.2322430101639934,-0.5003126529617041
2009-05-26,20200000.0,-8.02139037433156,-23.926380368098155,25.396825396825395,66.82539682539682,-0.1629716261606513,-0.353181299599812,0.3814271609793362,-1.1334407623720288,-0.4429642307699994
2009-05-27,19700000.0,-5.3475935828877,-22.360248447204967,28.968253968253972,69.68253968253968,-0.025967374814760056,-0.2328335127964797,0.4149652437096808,-1.1297439281666384,-0.40437950005393275
2009-05-28,20700000.0,-12.5,-32.692307692307686,21.428571428571427,63.57142857142857,-0.32531064382990443,-0.5462653593829747,0.32786301275258123,-1.6918557763814874,-0.5118322759744123
2009-05-29,21800000.0,-20.441988950276247,-39.74358974358974,16.26984126984127,58.57142857142858,-0.6632776468823826,-0.8920457950862998,0.21265443647511584,-1.9792061667696368,-0.6362153784430717
2009-06-01,21800000.0,-14.136125654450261,-39.74358974358974,20.634920634920633,62.53968253968254,-0.35077812806343883,-0.6099359955624964,0.3219069773409285,-1.449663438156911,-0.4566018525623458
2009-06-02,21900000.0,-11.734693877551017,-42.2077922077922,23.015873015873016,63.888888888888886,-0.2205714299039306,-0.5017297825435133,0.37921649915202915,-1.112719418767342,-0.37098812353235544
2009-06-03,22700000.0,-17.010309278350523,-52.34899328859059,20.238095238095237,60.476190476190474,-0.44802626180040706,-0.731272883330428,0.301530834037773,-1.3794879962618118,-0.45711921034497355
2009-06-04,23000000.0,-18.556701030927837,-49.35064935064935,18.650793650793652,59.44444444444444,-0.5005616256801368,-0.7955533710723901,0.2673436780960483,-1.302948353934748,-0.4856839916718102
2009-06-05,23700000.0,-28.10810810810811,-44.512195121951216,10.714285714285714,54.44444444444444,-0.926857552685763,-1.2074990864573305,0.06699879275653693,-1.560884521299966,-0.7609902810050957
2009-06-08,24100000.0,-33.88888888888888,-46.95121951219512,8.333333333333332,51.269841269841265,-1.1640261319672567,-1.4487336522076628,-0.056022968730171936,-1.8667898827412808,-0.9094226521243782
2009-06-09,24500000.0,-36.111111111111114,-49.390243902439025,7.142857142857142,49.28571428571429,-1.2280538516475437,-1.5315819860579543,-0.10768968775603725,-1.8745631604853121,-0.9789157313457383
2009-06-10,25200000.0,-42.3728813559322,-55.55555555555556,4.761904761904762,46.74603174603175,-1.468948319792517,-1.784819964625889,-0.24642164901788144,-2.104662359880511,-1.1578790260130358
2009-06-11,28100000.0,-61.49425287356323,-67.26190476190477,1.984126984126984,33.25396825396825,-2.2288545456379296,-2.5682014572052054,-0.6570621435096899,-2.7720362153317804,-1.5916564141896927
2009-06-12,27700000.0,-57.38636363636365,-61.04651162790697,3.571428571428571,35.714285714285715,-1.9443611704545511,-2.3577167988738754,-0.5785486274157402,-2.068352921936586,-1.6443709623043588
2009-06-15,27700000.0,-45.789473684210535,-58.2857142857143,3.968253968253968,44.52380952380952,-1.388045003981627,-1.8448812831585044,-0.3374047091619967,-1.4687089595438074,-1.3225078484759145
2009-06-16,27200000.0,-38.775510204081634,-58.13953488372092,7.5396825396825395,48.17460317460318,-1.0534766400066728,-1.5342843854935695,-0.19211038572312641,-1.2744393835188301,-1.1587156694258849
2009-06-17,27100000.0,-36.18090452261307,-59.41176470588236,9.126984126984127,49.2063492063492,-0.9170504968037968,-1.4125938827969349,-0.13877280235367992,-0.9350315479084496,-1.0243568165186594
2009-06-18,27100000.0,-33.49753694581281,-56.64739884393064,12.3015873015873,51.42857142857142,-0.7862781615096026,-1.2899340883949535,-0.08205449456251365,-0.4478052448207206,-0.887091543374963
2009-06-19,27900000.0,-42.34693877551021,-55.8659217877095,6.349206349206349,46.507936507936506,-1.1366335730969983,-1.6428586825574751,-0.2777140604799336,-0.38171533196853136,-1.2275393917205912
2009-06-22,27700000.0,-43.523316062176164,-48.128342245989295,5.158730158730158,45.63492063492063,-1.1595646522136314,-1.6745759546606465,-0.3044364368894698,-0.4819984937234034,-1.267912693409721
2009-06-23,26400000.0,-52.60115606936415,-39.68253968253968,3.968253968253968,38.25396825396825,-1.5539843356192056,-2.026371729147912,-0.5043610346079781,0.9344936204150907,-1.5687332354317451
2009-06-24,25700000.0,-86.23188405797102,-35.26315789473684,0.0,17.6984126984127,-2.897813434571286,-3.335058964562667,-1.2444843835351265,0.2776681676068562,-2.4770044342794426
2009-06-25,25400000.0,-81.42857142857143,-33.68421052631578,0.3968253968253968,20.793650793650794,-2.6721943641863644,-3.0795587297520486,-1.139630580076423,0.4445156765498748,-2.3557209331692337
2009-06-26,25000000.0,-82.48175182481752,-38.888888888888886,0.3968253968253968,20.238095238095237,-2.640214158200194,-3.06160851780924,-1.1675727427429432,-0.017351414909774654,-2.3810100988967804
2009-06-29,23900000.0,-95.9016393442623,-34.26966292134832,0.0,14.603174603174605,-3.031188261944249,-3.5126483631012664,-1.4693652200747915,-0.328969071866271,-2.828154693068946
2009-06-30,23700000.0,-60.13513513513513,-33.89830508474576,5.158730158730158,33.33333333333333,-1.633692645178178,-2.1044435633097107,-0.6822351075669236,-0.2544898934734543,-1.9465328840527278
2009-07-01,23700000.0,-46.296296296296305,-34.65909090909092,6.349206349206349,43.73015873015873,-1.079408149873293,-1.5565694425839527,-0.37849973831178674,-1.6754092956673574,-1.5763763230929038
2009-07-02,23500000.0,-52.5974025974026,-31.28491620111731,6.349206349206349,38.25396825396825,-1.271750078151585,-1.7867014545658908,-0.5230933367055243,-2.2847951090338254,-1.7436180797749414
2009-07-06,23500000.0,-49.68152866242037,-31.28491620111731,6.746031746031746,40.476190476190474,-1.126954906281651,-1.6610687009547491,-0.47663197317051925,-2.1749878434950256,-1.6821374006042054
2009-07-07,23300000.0,-48.4076433121019,-30.16759776536313,7.142857142857142,41.98412698412699,-1.0467222065895005,-1.6003925216708774,-0.477146978322629,-2.222373240432245,-1.6958059851313354
2009-07-08,23300000.0,-45.62500000000001,-29.44444444444445,8.333333333333332,44.12698412698413,-0.9139940091315043,-1.4823816242220202,-0.4420572797731161,-2.167406878696151,-1.6547285672307084
2009-07-09,23200000.0,-38.92215568862276,-28.176795580110504,12.698412698412698,47.93650793650794,-0.6374561686028459,-1.2132818851625424,-0.2849560958206831,-1.7098495941306942,-1.4648979342500343
2009-07-10,23900000.0,-40.58823529411764,-33.519553072625705,11.904761904761903,47.14285714285714,-0.6773054044538164,-1.2695093116672176,-0.3356536454196691,-1.3214321568241132,-1.4798989400305906
2009-07-13,23200000.0,-39.75903614457832,-29.60893854748603,12.698412698412698,47.6984126984127,-0.6231262169182713,-1.2288324093756562,-0.3215989336944155,-1.2817300558098221,-1.482559134288465
2009-07-14,22800000.0,-48.05194805194806,-27.37430167597765,7.5396825396825395,42.301587301587304,-0.9113744810783151,-1.544748915367124,-0.5442767197625782,-1.4255830970641494,-1.7636339576608988
2009-07-15,22800000.0,-58.33333333333333,-25.274725274725274,5.555555555555555,33.80952380952381,-1.2608148381827868,-1.935982948009983,-0.8211220850816251,-1.689757318307882,-2.0836226541856586
2009-07-16,22600000.0,-56.94444444444444,-25.555555555555554,6.349206349206349,34.44444444444444,-1.1693984664926873,-1.8688761850039317,-0.7885584881880231,-1.8536333286860065,-2.0432153794923993
2009-07-17,22100000.0,-44.44444444444444,-22.099447513812166,9.920634920634921,44.761904761904766,-0.6737889962899227,-1.3656698102973328,-0.4617695697567218,-1.3985830266678905,-1.5805949016910854
2009-07-20,22700000.0,-29.714285714285715,-25.41436464088398,21.428571428571427,53.333333333333336,-0.09680364299735844,-0.7762956138628819,-0.07337520396169,-0.8789658478245672,-1.0761980047098012
2009-07-21,21800000.0,-14.73684210526316,-19.12568306010929,33.33333333333333,61.82539682539683,0.4845656458980016,-0.17795958076397791,0.32212704692615857,0.06602932801840208,-0.5965800211037195
2009-07-22,21600000.0,-10.769230769230775,-18.032786885245898,38.095238095238095,64.84126984126985,0.6563453080771462,-0.01647919162807198,0.4254028437170232,-0.3554155706814438,-0.4654277763495204
2009-07-23,21600000.0,-4.854368932038833,-14.893617021276606,46.82539682539682,70.15873015873015,0.8980316551639377,0.22122188325478861,0.5812161966085929,0.038001595654451686,-0.24075747393947133
2009-07-24,21100000.0,-6.565656565656575,-11.64021164021165,42.46031746031746,68.33333333333333,0.8429105350994761,0.15599829373175592,0.5334356080940201,0.018350452792892075,-0.31877570731248794
2009-07-27,21200000.0,-6.000000000000005,-11.578947368421044,43.65079365079365,68.96825396825396,0.8742153678716166,0.18131544836078278,0.5466403122242641,0.13373315918789686,-0.29278660218604313
2009-07-28,22000000.0,-3.7735849056603765,-15.789473684210531,51.98412698412699,71.5079365079365,0.9713907728136382,0.2707491440542552,0.6043233611955527,0.15745462921986153,-0.10569495120146355
2009-07-29,22200000.0,-4.716981132075482,-13.265306122448983,49.2063492063492,70.47619047619048,0.9317283617723847,0.2323973320565119,0.5770442262614929,0.5419589208330041,-0.040057371304946576
2009-07-30,22000000.0,-5.769230769230771,-13.4020618556701,44.44444444444444,69.28571428571428,0.8922435182064825,0.18984869865078519,0.5467625218921683,0.3750307089392231,-0.06661539161377128
2009-07-31,22000000.0,-8.374384236453203,-13.989637305699487,40.07936507936508,66.34920634920634,0.7903545861677099,0.08663155297806827,0.4746125254409828,0.397566871958563,-0.2062630033163682
2009-08-03,22100000.0,-10.499999999999998,-15.104166666666675,38.492063492063494,65.0,0.7088336690828326,0.0031233822771889862,0.415176701464452,0.33961355416396083,-0.28241783753297006
2009-08-04,21900000.0,-19.672131147540984,-15.263157894736846,30.158730158730158,58.730158730158735,0.3546924409415976,-0.3596502443767431,0.1644669658149316,-0.15174680335222515,-0.6162671540285095
2009-08-05,21300000.0,-17.03296703296704,-13.90374331550801,33.33333333333333,60.39682539682539,0.47367707080651533,-0.2503743125787989,0.23365875658208504,-0.14161294370691846,-0.5739429122061119
2009-08-06,21300000.0,-17.03296703296704,-13.90374331550801,33.33333333333333,60.39682539682539,0.4874606875155683,-0.24634797930955216,0.2315436252372089,-0.16313009140292262,-0.6011087745211692
2009-08-07,21400000.0,-15.67567567567567,-7.537688442211055,34.523809523809526,61.66666666666667,0.5552270750877373,-0.187339489348554,0.26650834706701154,-0.06233147814590456,-0.6296108041101226
2009-08-10,21800000.0,-32.92682926829269,-9.547738693467345,20.634920634920633,51.746031746031754,-0.13508177667544077,-0.8743853170616399,-0.20688421566651982,-0.7495566349773288,-1.3436215575220172
2009-08-11,21300000.0,-29.87804878048781,-7.035175879396993,21.825396825396826,53.095238095238095,0.006912206115455171,-0.7453683499972119,-0.12625416079605425,-0.45223537010287146,-1.2686922505286626
2009-08-12,21300000.0,-29.87804878048781,-8.673469387755105,21.825396825396826,53.095238095238095,0.023763965349895895,-0.73963305915737,-0.12905176968531937,-0.5197997564043749,-1.274239245308679
2009-08-13,21200000.0,-21.839080459770123,-8.163265306122458,28.57142857142857,57.61904761904761,0.37811115382393795,-0.40393202798363154,0.08980354836492262,-0.21075645474000748,-1.008383955544928
2009-08-14,21200000.0,-20.45454545454546,-7.070707070707072,30.158730158730158,58.41269841269842,0.45655352138981936,-0.34031854307416093,0.12585749804687338,-0.3361201530487182,-0.9635169034799753
2009-08-17,21900000.0,-24.431818181818187,-10.606060606060597,25.793650793650798,56.19047619047619,0.3090724315251281,-0.4993407547176882,0.013946980355663557,-0.6245601061729207,-1.0636819052257127
2009-08-18,21900000.0,-24.431818181818187,-12.886597938144329,25.793650793650798,56.19047619047619,0.3352360754786208,-0.4931607032310572,0.011530235055255827,-0.662412098700579,-1.0573591391388755
2009-08-19,21600000.0,-26.315789473684205,-11.340206185567014,25.396825396825395,55.23809523809524,0.2709473741111145,-0.5665378338443906,-0.04303141315221186,-0.4201283861280519,-0.954178151000428
2009-08-20,22000000.0,-28.654970760233912,-11.675126903553302,23.41269841269841,54.2063492063492,0.18446009182223183,-0.6591506736031045,-0.11030849735498104,-0.4436533416420657,-0.9965802282992704
2009-08-21,22300000.0,-30.409356725146196,-14.358974358974352,21.825396825396826,52.85714285714286,0.12078018583753161,-0.72701807078723,-0.16147703504018404,-0.33074591158907224,-1.0315523520363843
2009-08-24,22500000.0,-31.578947368421062,-11.386138613861396,21.03174603174603,52.22222222222223,0.08485779106545559,-0.7700976141386385,-0.19694399793967948,-0.41691631453882655,-1.030325738354491
2009-08-25,22100000.0,-33.13253012048192,-12.182741116751261,20.634920634920633,51.587301587301596,0.033225008070396904,-0.8292034711002673,-0.2431166136361454,-0.5963699583037876,-1.099333866701434
2009-08-26,21900000.0,-31.92771084337349,-5.797101449275366,21.428571428571427,52.22222222222223,0.10600355787684092,-0.7714428628123464,-0.2117814484173427,-0.2251775034293717,-1.0809715975603136
2009-08-27,22900000.0,-37.95180722891567,-5.045871559633031,16.666666666666664,48.25396825396825,-0.1698602063306415,-1.0200713874732532,-0.3835112377045063,-0.12802559238695344,-1.2505964101716638
2009-08-28,22700000.0,-36.74698795180722,-4.128440366972486,17.063492063492063,48.65079365079365,-0.09543217602648438,-0.9611268758689525,-0.35373553977188876,-0.35119088030645607,-1.2089541750023924
2009-08-31,22700000.0,-36.74698795180722,-3.65296803652968,17.063492063492063,48.65079365079365,-0.07698510874260228,-0.9535160993133118,-0.36109338456516177,-0.4517863167697985,-1.1565236724487482
2009-09-01,22800000.0,-37.34939759036144,-0.4405286343612369,17.063492063492063,48.57142857142857,-0.09125518742496584,-0.9715007180378585,-0.3870837720290268,-0.2402278347074306,-1.1699187858277027
2009-09-02,23100000.0,-39.1566265060241,-0.43478260869564966,15.079365079365079,47.85714285714286,-0.16508229798493718,-1.0404058167438248,-0.44815033695507844,-0.24485244567143472,-1.229781861078021
2009-09-03,23100000.0,-39.1566265060241,2.5316455696202556,15.079365079365079,47.85714285714286,-0.15655146646653856,-1.0321874615942161,-0.45701660162168184,0.17531162486311436,-1.243057227729317
2009-09-04,22300000.0,-35.97560975609757,7.468879668049788,20.238095238095237,49.76190476190476,0.002816526520215268,-0.8891291629808318,-0.3688423244385123,0.559604489226831,-1.1766971030809865
2009-09-08,22700000.0,-38.414634146341456,7.346938775510203,17.46031746031746,48.41269841269841,-0.11630327800381189,-0.9856817994376322,-0.4462218945661578,0.545900186620322,-1.2738968993702393
2009-09-09,23000000.0,-48.38709677419355,8.730158730158733,8.333333333333332,41.58730158730159,-0.604693167428456,-1.4015503885112308,-0.7481101487037032,0.3832695761146583,-1.6240577301289325
2009-09-10,23500000.0,-39.88095238095237,16.37010676156584,14.682539682539684,47.6984126984127,-0.20340682379586894,-1.029139296382071,-0.4978895519689755,1.5390621608231345,-1.2588065774097694
2009-09-11,23100000.0,-34.302325581395344,16.60649819494585,23.015873015873016,51.507936507936506,0.0583118356125438,-0.7838710041231898,-0.33411051043859363,1.5738457947506856,-1.0625377964213292
2009-09-14,22700000.0,-24.725274725274726,18.050541516245488,32.53968253968254,57.460317460317455,0.525888728448235,-0.3687998174529975,-0.049896660899068405,1.4760814657055068,-0.8017787579816548
2009-09-15,22500000.0,-19.680851063829795,17.279411764705888,40.07936507936508,60.71428571428571,0.7623062431049515,-0.14822713554574912,0.09887837312484102,1.3860572499478203,-0.6333692503046078
2009-09-16,22300000.0,-17.989417989418,17.712177121771223,42.46031746031746,61.82539682539683,0.8282833902867784,-0.07126972429679701,0.14727851202795914,1.3413241585001379,-0.6048520021150612
2009-09-17,22100000.0,-15.706806282722518,18.450184501845023,45.23809523809524,63.8095238095238,0.9219835516224714,0.03073124435776103,0.21372332471565603,1.3206653327527145,-0.5101843913507201
2009-09-18,21900000.0,-14.659685863874339,21.505376344086024,46.42857142857143,64.44444444444444,0.946445976027884,0.07932837049782442,0.24299137017644445,1.7221870530552996,-0.4691258880976612
2009-09-21,21500000.0,-11.979166666666675,22.3826714801444,49.60317460317461,66.19047619047619,1.046668064428438,0.19898555311157998,0.32212857693062047,1.8735615077722265,-0.4258825580622465
2009-09-22,21500000.0,-4.3689320388349495,18.560606060606055,65.07936507936508,73.96825396825398,1.3712269255621232,0.5306578819686162,0.5517514834916576,2.557029611116528,-0.15471468643474862
2009-09-23,21700000.0,-1.8779342723004744,15.56420233463035,71.82539682539682,77.06349206349206,1.4868896678738068,0.6379541640038737,0.62565609886457,3.973013128566541,0.025578727693578385
2009-09-24,22300000.0,-0.0,12.204724409448819,74.60317460317461,78.88888888888889,1.5714391487674308,0.7168249044404833,0.6809532417655193,3.796383634192532,0.1515564384856649
2009-09-25,22300000.0,4.29184549356223,10.799999999999999,84.52380952380952,83.57142857142857,1.794382152713674,0.89643153429141,0.8104629396852249,3.95804005210065,0.44760745527702606
2009-09-28,22900000.0,-0.8810572687224738,4.184100418410042,73.01587301587301,78.41269841269842,1.5867870972257987,0.6675148903314131,0.6498230104280445,4.18016325343268,0.34800768714647873
2009-09-29,22200000.0,3.056768558951961,6.329113924050633,81.74603174603175,82.06349206349206,1.7784441083472966,0.8312277064210967,0.7690199393837484,2.9356712697308076,0.5175333837223093
2009-09-30,22500000.0,1.7467248908296984,5.063291139240511,78.17460317460318,80.95238095238095,1.6358000382871574,0.7683575648548434,0.7266646427633268,2.324927007438796,0.4858245836612095
2009-10-01,22500000.0,-0.8968609865470878,4.255319148936165,71.82539682539682,78.41269841269842,1.4343157871720997,0.6479890957476822,0.6429718280274288,2.434690550313573,0.500506414057272
2009-10-02,22000000.0,-2.3255813953488413,6.382978723404253,67.06349206349206,76.42857142857142,1.3086909809255565,0.5804392754573648,0.5967583679618266,2.241507976412114,0.41701654935666754
2009-10-05,22500000.0,-4.651162790697683,3.433476394849788,60.317460317460316,73.4920634920635,1.1332741856459922,0.4740497627215342,0.5227032930003435,2.0744422843924117,0.3658378000074466
2009-10-06,22800000.0,-6.04651162790697,2.145922746781115,53.57142857142857,71.74603174603175,1.0160850903190997,0.40804810778746636,0.47734914227329056,1.8904297320094865,0.3214122899041436
2009-10-07,23000000.0,-11.650485436893199,0.8620689655172376,46.82539682539682,66.5079365079365,0.6436000204244222,0.1600231355497974,0.3009992170782755,1.3733050207123398,0.04608959923047884
2009-10-08,23900000.0,-21.93877551020409,-0.0,32.142857142857146,59.04761904761905,-0.019308010647040418,-0.2902465944045587,-0.02142512829424388,0.9792627172626589,-0.3512271587502513
2009-10-09,24500000.0,-29.629629629629626,-5.603448275862077,25.793650793650798,54.68253968253968,-0.520999042229756,-0.6244766971870366,-0.26337921321504804,0.6043557121886196,-0.654624224778247
2009-10-12,25300000.0,-36.75675675675676,-10.964912280701755,17.857142857142858,48.888888888888886,-1.0034995623808507,-0.931032971412914,-0.4880615021478016,0.6137159439542101,-0.9088301434099968
2009-10-13,25300000.0,-35.29411764705883,-10.964912280701755,20.634920634920633,50.15873015873016,-0.9722407813858446,-0.8635553494031635,-0.44429465513295824,1.0724275986068195,-0.84991017673818
2009-10-14,25400000.0,-35.82887700534761,-12.389380530973447,20.634920634920633,49.76190476190476,-1.0749796050844962,-0.8827592066130051,-0.46303881448371137,0.9861169783909266,-0.8773952437023442
2009-10-15,26100000.0,-37.36842105263158,-18.09954751131222,17.46031746031746,48.492063492063494,-1.2055609536067393,-0.9454230150779481,-0.5141953536624273,0.4202467952193847,-0.9061268160946936
2009-10-16,26200000.0,-37.89473684210527,-15.41850220264318,17.46031746031746,48.25396825396825,-1.2230082486745992,-0.9633526014978195,-0.5338227990657661,-0.1870569876349376,-0.951886053357607
2009-10-19,26200000.0,-37.17277486910995,-20.1834862385321,18.650793650793652,48.73015873015873,-1.1361392547188198,-0.9281116070199955,-0.5137519384986262,-0.7501520262560176,-0.8973420251849247
2009-10-20,26000000.0,-39.78494623655915,-20.370370370370374,13.492063492063492,47.3015873015873,-1.2750672853908016,-1.0356710002396634,-0.599133569095413,-1.0191918086115914,-1.001298426784069
2009-10-21,25200000.0,-29.230769230769237,-16.666666666666675,28.968253968253972,55.00000000000001,-0.5196696130676921,-0.5796648256352043,-0.2682053877911,-0.8008867088899929,-0.6022183592034663
2009-10-22,25000000.0,-28.205128205128215,-18.483412322274884,30.158730158730158,55.7936507936508,-0.4271187853410072,-0.5360201691738222,-0.23859428333941854,-0.6920184629055781,-0.5226822301653192
2009-10-23,25000000.0,-28.205128205128215,-17.9245283018868,29.761904761904763,55.7936507936508,-0.4060381215852483,-0.5374851203505246,-0.24127899740932568,-0.7188005687113075,-0.4828416204288463
2009-10-26,24000000.0,-23.076923076923084,-9.090909090909083,33.730158730158735,58.57142857142858,-0.018850664822292425,-0.31940148399310764,-0.08056829893995351,-0.5901506280473628,-0.26564500853274653
2009-10-27,23900000.0,-27.127659574468076,-7.657657657657668,30.555555555555557,56.58730158730159,-0.2901376373678676,-0.4967579547674485,-0.21300002605557292,-0.7291552868239604,-0.4325275808163458
2009-10-28,23400000.0,-25.13368983957218,-6.363636363636371,30.952380952380953,57.460317460317455,-0.1229720514501762,-0.4133664917715269,-0.15106200648929483,-0.6032151904223121,-0.342957914594167
2009-10-29,23400000.0,-25.13368983957218,-6.363636363636371,30.555555555555557,57.460317460317455,-0.10426981723612334,-0.4163501506355325,-0.15289310645138746,-0.5029817036136007,-0.34338635778241733
2009-10-30,23400000.0,-25.13368983957218,-5.882352941176472,30.158730158730158,57.460317460317455,-0.08752974646492061,-0.4171492457704323,-0.15504242981981384,-0.4202726280476213,-0.45467469214685685
2009-11-02,23200000.0,-24.064171122994658,-5.936073059360725,32.142857142857146,58.25396825396826,-0.0012612165686402537,-0.3714716879504845,-0.12218970553385083,-0.01182144357374143,-0.43038104340087024
2009-11-03,23000000.0,-28.49162011173185,-7.9812206572769995,27.380952380952383,55.47619047619048,-0.32351446072990075,-0.5617870510729788,-0.26620236421781907,-0.3114127384941799,-0.6924121981645984
2009-11-04,23100000.0,-21.578947368421055,-8.450704225352123,35.714285714285715,60.15873015873016,0.20708987936979423,-0.2617343652796849,-0.04476110954782869,-0.015386385970132754,-0.40397398192859996
2009-11-05,23200000.0,-22.10526315789474,-8.411214953271017,34.12698412698413,59.44444444444444,0.17539539935570597,-0.2848461646532224,-0.0631824580021948,-0.09750667530466839,-0.4206892739503816
2009-11-06,24100000.0,-28.191489361702125,-10.550458715596323,28.968253968253972,56.03174603174603,-0.295614695777399,-0.5480677123627034,-0.2607060275920957,0.32631760469893656,-0.6316836448568526
2009-11-09,24200000.0,-32.24043715846994,-13.6150234741784,23.809523809523807,53.095238095238095,-0.60168708316909,-0.7207870552371354,-0.39217550464365025,0.024581294760076533,-0.8078957314246515
2009-11-10,24100000.0,-33.88888888888888,-13.145539906103277,21.825396825396826,51.98412698412699,-0.7207455163854339,-0.7890078357206087,-0.44546892040278674,-0.04937477656323874,-0.8365258148832571
2009-11-11,24100000.0,-39.30635838150289,-13.67924528301887,14.285714285714285,47.53968253968254,-1.1016357404940071,-1.018020900168764,-0.6208830957504601,-0.6140888721851323,-1.0369295285762246
2009-11-12,24100000.0,-39.30635838150289,-13.67924528301887,14.285714285714285,47.53968253968254,-1.0697915946481416,-1.0122429387671579,-0.6214727147500898,-0.671924395692997,-1.0356104060268172
2009-11-13,24100000.0,-45.18072289156627,-10.045662100456632,10.317460317460316,43.65079365079365,-1.4585230932491418,-1.2563686676820311,-0.8111954666215275,-0.7570279129643429,-1.2793553251706171
2009-11-16,24200000.0,-45.783132530120476,-10.502283105022837,9.920634920634921,43.333333333333336,-1.4521776178247392,-1.2725844344573554,-0.8304361811954499,-0.7794237312262982,-1.296795782798114
2009-11-17,23200000.0,-42.331288343558285,-7.407407407407418,13.095238095238097,45.79365079365079,-1.1711708312671558,-1.1164775448810842,-0.7183061637590492,-0.5499397110366936,-1.2066974287854726
2009-11-18,22800000.0,-39.87730061349693,-3.6363636363636376,14.682539682539684,47.22222222222222,-0.9758349224855762,-1.0045151168673088,-0.6392832601996912,-0.34536444326420424,-1.1348477105516028
2009-11-19,22800000.0,-39.02439024390243,-2.2421524663677195,17.46031746031746,47.93650793650794,-0.9003536952115968,-0.961627176164481,-0.6122512744809038,-0.234609105377251,-1.0979327043979377
2009-11-20,22400000.0,-36.585365853658544,0.4444444444444473,22.22222222222222,49.523809523809526,-0.7206894314451834,-0.8519370954328119,-0.5334213379421541,-0.0818394812941734,-1.0344669343258208
2009-11-23,23000000.0,-29.21348314606742,-4.072398190045257,30.555555555555557,55.31746031746032,-0.20767624674022855,-0.5467581885855031,-0.2953821181322473,0.2824452825147642,-0.19216084952635148
2009-11-24,23700000.0,-31.666666666666664,-8.219178082191792,27.380952380952383,53.57142857142857,-0.38055163636796824,-0.6610379656025452,-0.3748675905816549,0.11040489720980118,-0.2634967469198709
2009-11-25,23200000.0,-24.731182795698924,-1.3100436681222627,35.317460317460316,58.492063492063494,0.09304859531321442,-0.37230817066142025,-0.15108188614623608,0.647763216811833,0.03004160257317945
2009-11-27,23300000.0,-27.322404371584707,-2.643171806167399,32.93650793650794,56.904761904761905,-0.10127636660890274,-0.48919547401765934,-0.23523792340388128,0.4719314018512932,-0.312221958483649
2009-11-30,23000000.0,-25.683060109289624,-1.3215859030837107,33.730158730158735,57.698412698412696,0.0027464533094584834,-0.4193756677546821,-0.18252320056302332,0.5341404315586298,-0.3838739344331992
2009-12-01,23400000.0,-29.281767955801108,-2.6315789473684292,28.968253968253972,55.31746031746032,-0.2647177235225786,-0.5763096547429655,-0.29894841368158204,0.39519106329489306,-0.5619576443174006
2009-12-02,23900000.0,-51.26582278481013,-3.463203463203457,6.349206349206349,38.333333333333336,-1.793873636006111,-1.5223873305657418,-1.0084455011617173,-0.481981513821917,-1.4739718008921454
2009-12-03,25000000.0,-57.232704402515736,-8.225108225108224,5.158730158730158,34.20634920634921,-2.12640709340385,-1.7630707691891925,-1.1989473737614538,-0.7308833075949763,-1.6534366669741423
2009-12-04,25600000.0,-61.00628930817611,-14.798206278026903,3.571428571428571,31.507936507936506,-2.264122367387774,-1.9034561446328284,-1.3178396799919696,-1.0143269816519966,-1.8650431534454075
2009-12-07,27700000.0,-73.125,-22.026431718061666,2.380952380952381,25.0,-2.8312167400903796,-2.3853014796227177,-1.7037384958032737,-1.3996196801850855,-2.241531849824602
